GENE,p300H3K27ac_34_DMSO_compare,IRF4H3K27ac_32_DMSO_compare,tot_rank,LOG2_FOLD_CHANGE,percentage,p_value_adj,H3K27ac_1Hr,H3k27ac_12_DMSO_compare,label
FAM193B,1577.1770000000001,3811.2649,18324,0.348505540451717,0,1,-0.9794203996613813,2111.376853886105,NA
BRPF3,1898.0641999999998,3228.8748,18329,1.03185292074324,0,1,-1.4094285600744845,5071.405996084635,NA
ZNF446,1917.8537499999998,3195.88395,18330,0.694070518353178,0,1,-1.3188315230679752,3281.2061559022345,NA
MLF2,1799.1392999999998,3381.841,18333,0.330806767035139,0,1,-1.4145222271568678,3742.3607528728426,NA
ATP9B,1780.7456,3405.1847,18334,0.143698382787042,0,1,-1.2435401761200036,3460.8691274817293,NA
PKIA,1952.1567,3142.0629,18340,0.742574656352982,0,1,-0.6697367239498707,3895.271327706836,NA
COMMD8,2317.4839,2661.1847,18344,0.298337211489576,15,1,-1.4338874839523652,3520.772393083347,NA
DDN,1357.4861500000002,4282.5333,18349,-1.14369128050971,15,1,-0.7998000202568203,3029.562647852912,NA
RMND1,2030.4382000000003,3023.27225,18351,0.413540962550123,5,1,-1.2747052008247224,3879.007938558606,NA
NOP58,2013.4925,3046.49225,18354,0.19686885701283,100,1,-1.2196493011414806,6174.857857625214,NA
PSTPIP2,1976.0857,3105.6169,18354,-0.539759402305026,0,1,-1.762518904249876,4191.443267830957,NA
TECPR2,1987.3603,3079.9982,18354,0.9784337339044,0,1,-1.5652586361984593,5278.884339925489,NA
CTXN1,1618.02185,3704.1725,18355,-0.197723767129924,0,1,-1.2885452717090267,1665.5862178107727,NA
ADARB1,2908.8863,2140.7712,18366,-0.427734325393146,0,1,-1.4851254581491882,1325.7984029609543,NA
TAF5L,1834.74015,3293.87335,18372,0.615863949767657,85,1.6547567757247398e-5,-0.8469167848831803,2689.638331710033,NA
LRSAM1,1760.7436500000001,3434.2623,18375,-0.0405464445925246,0,1,-1.0673292341646667,3931.9735086949718,NA
NAA25,2101.8819999999996,2924.5494,18377,0.155486796064376,95,1,-1.4571088219219255,4704.047302005332,NA
TTC1,2139.6416,2861.8307999999997,18391,0.287533842104672,95,1,-1.434083388401523,2481.696535095077,NA
C2orf15,2044.94225,2984.27015,18400,0.626736432691984,0,1,-1.4182595828317566,4672.279553646001,NA
ARHGAP26,1807.6335,3326.5674000000004,18405,-0.00965613652565779,0,1,-1.5365085963114524,3228.245627408131,NA
NOL9,1856.578,3249.2017,18408,0.537131611740031,95,1,-1.1897927554038132,4041.3200964052157,NA
PPP2CB,1911.14705,3172.7412000000004,18408,0.548531249254825,0,1,-1.3599326923424098,3210.4192848059647,NA
CD52,1954.8848500000001,3106.38565,18409,-0.0772627344609955,0,1,-1.5711177926801334,3439.9854122181205,NA
PBX2,1555.7828999999997,3828.13785,18409,-0.13430730570643,5,1,-1.5449759404483485,3827.069239076317,NA
HCCS,2293.3304500000004,2658.1078500000003,18411,-0.09155592914163,0,1,-1.6299102045560476,7031.33595690261,NA
OXCT1,1971.4207000000001,3078.90105,18411,0.27708503177123,0,1,-1.1104009157938817,2438.3156090440766,NA
MLST8,1616.4876,3671.6039,18412,-0.0448703107134151,95,1,-1.0272185699296035,3592.4953521987504,NA
MAVS,1690.52895,3540.75055,18415,0.242665769135205,0,1,-1.0526099443525727,3696.614057939254,NA
SPIN1,2283.50045,2667.2960000000003,18420,0.491551056955835,0,1,-1.532033255443902,4096.688523345317,NA
TRAF6,1927.75585,3139.37725,18424,0.662376212518021,15,1,-1.322404069221516,2663.965568722909,NA
ABCC10,1669.17405,3563.4932,18435,0.48608491944129,0,1,-1.277295845714212,4024.0915645255436,NA
OSGEPL1,1740.5403999999999,3437.0947,18435,-0.0476559521706554,0,1,-1.2305529143373608,4371.99995909672,NA
RPL4,1817.0383499999998,3292.85265,18435,-0.102846818133362,100,1,-1.1327526048541314,5349.038967214308,NA
ARFGEF2,1991.8925,3041.3737499999997,18441,0.120959999042842,0,1,-1.3602366806139914,6218.55135733546,NA
SCAND1,1563.7241,3789.1584000000003,18446,0.0600007711364744,0,1,-1.0614453517688411,7340.011619832437,NA
PPM1D,1944.92055,3099.3867,18453,0.701821516906242,5,1,-1.0161441263672493,5229.79009094683,NA
RPP38,1725.16925,3451.2036,18463,0.260149637447983,70,1,-1.3914646895236369,5979.015608018398,NA
RPL12,1746.67085,3407.8324500000003,18469,-0.0409351464476664,100,1,-1.0705168446752038,3949.7256882841066,NA
DNAJC15,2209.0064,2724.42515,18473,-0.025034722970772,0,1,-1.5712680605820903,6115.843147336167,NA
TMEFF1,2018.7213500000003,2987.21465,18476,-0.592494432955497,0,1,-1.385077451150331,1754.8458793931986,NA
SPPL3,1982.9807999999998,3037.7710500000003,18479,0.330615749520553,0,1,-1.5268096179754127,4002.080531358566,NA
ZNF280C,2308.1467000000002,2614.6218500000004,18487,1.14315502460803,0,1,-1.7749261946360653,4392.997578643131,NA
NAA38,2197.85265,2729.04165,18492,-0.250222077244833,5,1,-1.139346734846497,4880.9464550373905,NA
E2F5,2489.22105,2443.64745,18504,-2.24527301109885,0,1,-1.8078606974894134,3746.589703613189,NA
EGLN1,1903.46915,3143.016,18504,0.654231308204427,0,1,-0.9462556115377392,3451.5033202503696,NA
IGFBP7,1845.0922500000001,3227.2951,18510,-0.260973042397821,0,1,-1.3164207615450416,2392.759131247094,NA
NME1,1889.6050999999998,3164.8845499999998,18511,-0.337167564417813,0,1,-1.1396458365627427,2693.2758178136146,NA
PSMG4,1663.8093,3534.58465,18512,-0.516406649747509,95,1,-1.3509571199174588,2913.668234170216,NA
COQ7,1801.0817499999998,3287.0317999999997,18514,0.749954820348261,5,1,-0.908522506825935,5310.677200736816,NA
GDF11,1673.2793000000001,3516.3232,18515,0.185318990932967,0,1,-1.3967246500732302,2166.8658227845262,NA
PTPN12,1878.7388,3178.1267500000004,18515,-0.735032223898674,0,1,-1.72011273226163,3595.871357822719,NA
ALKBH5,1614.8538,3620.5703999999996,18519,0.505001196416043,0,1,-1.2136498143160317,5724.198953165345,NA
UBE3A,2346.8032999999996,2566.8136999999997,18528,0.325835345948293,0,1,-1.2125645291715108,6061.670951679178,NA
TBC1D12,1976.27495,3024.4843,18534,0.52580810726574,0,1,-1.4380511798054894,4763.53295088055,NA
SMAD4,2074.97435,2888.05815,18537,0.380670308050483,5,1,-1.1495706486523698,3295.203996671802,NA
UBXN2B,2263.2478,2648.2418000000002,18542,0.715476927215091,5,1,-1.2066482210091394,2405.8366800099693,NA
TGFBRAP1,1905.5578999999998,3120.53835,18550,0.34558073503937,25,1,-1.1543931719386793,2944.998859506454,NA
WDSUB1,1953.0376,3046.2168,18554,-0.134477720811507,0,1,-1.2782784552682094,2483.0282398787813,NA
EIF2B5,1634.1471999999999,3570.9218,18564,0.0602063634843085,100,1,-0.7755734333260316,2439.47004716643,NA
RPL13,2056.29005,2899.6016,18574,-0.228963790841101,100,1,-1.1699663209637083,4549.891999248646,NA
COPS7A,1940.64975,3051.23575,18575,0.158857629131119,0,1,-1.3299721789475565,2847.501883893962,NA
RSPRY1,1826.503,3225.6206,18575,0.74431946965579,0,1,-1.1175017006609906,4019.739490441987,NA
TPD52L2,1392.0093,4062.2681,18582,0.328351243697008,0,1,-0.9961033610155019,2904.98665235264,NA
NUP160,1865.07895,3171.51935,18583,0.283261902236468,100,1,-1.338102320702211,4996.711246398113,NA
XYLT2,1879.1965,3146.55145,18583,0.0618933424281966,5,1,-1.3027001260277697,2416.041003373647,NA
IAH1,2053.6816500000004,2897.6123500000003,18585,0.302299940228974,0,1,-0.9927871708774397,3037.205648744633,NA
IFT140,1593.127,3631.5136,18591,0.384967375617522,0,1,-1.2415078665721904,2287.3730781502554,NA
SYTL2,2406.8917,2478.03435,18596,-0.714588495392821,0,1,-1.6390168103422584,4073.9256801963766,NA
ZWILCH,1783.73785,3276.2679500000004,18596,0.223719329730125,10,1,-1.1307810082501335,5266.980826596055,NA
AUP1,1488.3452,3860.64905,18600,-0.0552917110758892,25,0.42457968019728226,-1.041000111134954,3528.659745025388,NA
CCDC126,2050.01175,2896.7757,18601,1.40763437002646,0,1,-1.5545033546057554,2513.641647384364,NA
CBX4,1544.93225,3729.50115,18605,0.736934382065063,0,1,-1.6290376904281463,2553.174293625857,NA
EBP,1996.5863000000002,2962.85455,18607,-0.161985327259809,0,1,-1.234506863206552,4080.269451663263,NA
ACER3,1865.2685999999999,3156.76975,18618,0.837620236688506,0,1,-1.267171737064468,3365.425054138991,NA
FGF2,1922.3189000000002,3056.0874000000003,18619,-1.07206186686815,0,1,-1.458206723011851,3207.804587593389,NA
DNAJA1,1707.62205,3402.1125,18624,0.354584626985115,30,1,-1.2793879003613553,3561.8221920718142,NA
COX6A1,2135.5127500000003,2757.614,18632,-0.143441811086527,95,1,-1.6220928005508022,4270.50957094432,NA
UCHL1,1784.29745,3258.7002500000003,18634,0.118435637332678,0,1,-0.8199227685172575,2514.740930832534,NA
CHUK,1742.1546999999998,3336.8374000000003,18635,0.917661323020437,40,0.0011302323055907592,-1.1709777310282026,3647.9654413119756,NA
CCL5,2649.4765500000003,2256.8969500000003,18643,0.285674408915664,10,1,-1.6419370465950982,2019.0702765829305,NA
GHITM,1922.7113,3047.5956,18644,0.164706309004654,0,1,-1.0622048279849883,4625.6534097931535,NA
MRPS6,1986.99435,2959.60225,18645,-0.113726010622191,50,1,-1.6807650736480322,3164.1614390847217,NA
SLC5A3,1986.99435,2959.60225,18645,0.631036884160166,15,1,-1.6807650736480322,3164.1614390847217,NA
APTX,1666.08025,3467.19625,18646,0.173190992349147,0,1,-1.4070670112673151,3745.9074610774805,NA
RNF10,2051.50605,2869.3018,18646,-0.036241128773113,0,1,-1.5572440222382893,4735.905637614003,NA
SLC25A46,2188.90035,2678.2556,18653,0.392627134628454,0,1,-1.530244803688003,4634.181852613577,NA
TPK1,1655.3701500000002,3482.0696,18655,-0.229141552469561,5,1,-1.0262132646789048,1685.9633446456805,NA
FGF13,2353.36085,2513.46205,18660,-0.182140526234099,0,1,-1.1950295554811585,3952.7730775403165,NA
VPS29,2243.94115,2618.83725,18673,-0.0589257545504186,35,1,-1.4831726371723701,3638.158269434567,NA
TNKS1BP1,1922.28735,3034.19265,18683,0.716259456334045,0,1,-1.4164781998721914,4793.5586205987165,NA
FTSJ1,1989.5186500000002,2941.7865500000003,18685,0.189185982854586,0,1,-1.1330734910030125,4317.74833504607,NA
RAB14,2077.1376,2817.0215,18695,0.462981842967807,10,1,-1.015669609145749,2932.98562049467,NA
DLG1,1584.59865,3596.4635,18704,0.206477406442844,0,1,-1.1590269022767086,3504.306634178726,NA
YOD1,2000.914,2909.0222,18713,0.732099358671639,0,1,-1.2070366594548865,2777.443863567977,NA
TIAL1,1594.5536499999998,3572.76775,18716,0.218162792948625,0,1,-1.2934352311377149,4498.715604492945,NA
C7orf25,1738.3088,3303.5254,18720,0.695835483495212,0,1,-0.9987934150379542,2309.1787358232255,NA
CNFN,1607.77025,3540.04685,18724,0.16358214214592,0,1,-1.0891285078917594,3347.6327706955917,NA
DDX18,2538.3055999999997,2326.5892,18724,0.223074772949542,100,1,-0.670483437084971,4264.544662336303,NA
KDM4A,1975.9883,2942.9033,18728,0.741207779197214,0,1,-1.2905277438837588,3176.4310917132034,NA
VPS54,2001.33365,2900.7243,18732,-0.169549859288321,75,0.161041410835525,-1.5779243415806723,3895.1220234527755,NA
MSTO1,1761.5491000000002,3257.5131,18735,0.298119976109239,65,1,-0.6177080414826361,2370.0530756131293,NA
TMEM70,2020.8369,2868.465,18741,0.185943820162713,0,1,-1.2654166221626044,2736.6830992030655,NA
RASA1,1767.6314,3244.1164,18746,-0.505343271283823,0,1,-1.3210408071724071,3366.8739374691013,NA
TRIM61,2168.9618,2667.3905999999997,18746,0.812575820934439,25,1,-1.272657539132295,2867.716568531485,NA
ZSCAN5A,1797.7653,3201.1389,18746,0.70585232857442,0,1,-1.0942676857796074,6799.662095535159,NA
VEPH1,2098.9663499999997,2759.6378,18749,-0.0136329810273929,0,1,-1.293020707249255,2412.59493292105,NA
DLG3,1939.6824000000001,2978.1177,18750,-0.255818990856302,0,1,-1.5917989692039323,5260.452516849287,NA
PTTG1IP,1772.5317499999999,3239.9814,18750,0.243751197586331,0,1,-1.243003702296907,2110.4206743795517,NA
TFAM,1922.43075,3008.7592999999997,18750,0.401349363102632,60,1,-1.5749056913614183,3287.2492765096463,NA
MED21,2261.94385,2572.9755999999998,18754,0.522495859251286,100,1,-1.488691656051933,4016.8200671147088,NA
FAM131A,1836.3373,3133.00535,18756,0.486124391629491,0,1,-1.2528550720666576,2174.095571219581,NA
UCK1,1762.1475500000001,3247.7273999999998,18758,0.641933838363347,0,1,-1.4916032062611926,6114.615048940359,NA
CHST8,2033.9468499999998,2834.6420500000004,18764,0.113586396470007,5,1,-1.5978923842882837,4234.664315495869,NA
SLC27A4,1538.6403500000001,3652.1823,18770,0.160330816428712,0,1,-0.8196911308186188,1811.7780364867585,NA
ENDOG,1705.9394,3338.2716,18772,-0.094198730621636,25,1,-1.1869666135035806,2122.158018436109,NA
SOCS6,3183.1294,1844.39825,18777,1.04403902561875,0,1,-1.644687734570954,5151.30107126117,NA
ZNF782,2052.4399,2813.5469000000003,18778,0.671612320221845,0,1,-1.186027355335035,3883.778792865302,NA
ALDH1B1,2436.2151,2390.1733999999997,18783,-0.0191144455521909,0,1,-1.07439006747773,2205.003846565748,NA
ARL6,1483.66075,3769.40575,18785,1.58917715868089,0,1,-1.1199903397737323,2754.7658175279466,NA
MKNK1,2354.46165,2461.6580000000004,18786,0.759634676903845,0,0.7237933063832114,-1.405163557410802,3051.076357847938,NA
CDT1,1830.99055,3128.04955,18788,0.585129860233269,100,1,-0.9078408812922005,4342.96274901463,NA
URB2,1770.63525,3228.3827499999998,18789,-0.0446291428255019,80,1,-0.8445306017189496,2618.278158107735,NA
ACTR3B,2126.5579,2694.6945499999997,18796,0.385668891038692,5,1,-1.0501947438814712,1817.7670641160005,NA
DHX32,2135.72355,2687.2584500000003,18801,0.568646138276693,0,1,-1.5441536155756554,2763.261502798792,NA
PPP1R12C,1911.79045,3001.5965499999998,18801,0.105037013375266,0,1,-1.4271823431494128,3787.6706975833267,NA
UTP14A,1566.3291,3594.77765,18801,0.286102513355406,25,1,-1.0922283861081714,2032.5353798137965,NA
THAP9,1862.68125,3073.5095499999998,18804,0.540184428632071,0,1,-1.2813545672273463,4110.1627552133805,NA
TM9SF4,1662.4376499999998,3388.94725,18805,0.182328585754413,5,1,-1.046936615942281,5358.639178461333,NA
TRIM24,1669.1846,3381.0756499999998,18806,0.540169733576595,0,1,-1.2669544115040572,4473.866314336712,NA
RPS7,1427.0737,3885.72765,18807,-0.125125154262027,100,1,-0.9718649483768956,2222.2301591658575,NA
UQCRC1,1563.3813,3598.5463,18809,0.138486589718745,95,0.6170400498578108,-0.9481898132652231,2159.68228384835,NA
MTIF2,1923.7863,2973.65035,18810,0.298247078349558,5,1,-1.0502479701782497,1967.1459650037377,NA
B4GALT6,2282.1438,2525.6426,18814,0.922225159867505,0,1,-1.3727687655268324,3098.418419862922,NA
ZNF397,1674.06575,3367.19695,18816,0.581858920323302,0,1,-1.1584743029924218,3050.998854358134,NA
VAMP4,1745.3038999999999,3244.0299,18820,0.551420967766341,5,1,-1.1394583672509195,3654.7670470308676,NA
HSF2,2118.72735,2696.2522,18825,0.561158531135411,0,1,-1.396932184901577,2610.7158526479243,NA
CCDC149,2089.5661,2736.87835,18827,0.418292632242487,0,1,-1.4104411620500985,2559.7589477342563,NA
XRCC1,1574.95255,3557.5113,18829,0.354450081943931,0,1,-1.057451429728548,2299.1441194331774,NA
IRS2,2142.1757500000003,2673.88605,18830,0.368896077812833,40,1,-1.3639163367292948,3879.333931467942,NA
RCC2,1963.1991500000001,2913.6313499999997,18832,-0.0703732252708952,5,1,-1.2162546107523882,3370.682874169692,NA
CPSF7,1735.9804000000001,3252.6846000000005,18833,0.657760321164876,5,1,-0.9376901818198727,6030.884321966662,NA
NDUFB4,1949.8346000000001,2929.7889,18836,-0.0421372541918565,55.00000000000001,1,-1.3576014469180482,3320.0715084574294,NA
PSME2,1793.4715,3169.8332499999997,18837,-0.205220992051036,15,1,-1.3307741278925862,3726.953656971248,NA
ST13,1811.3871500000002,3129.9383,18841,0.070506371654837,0,1,-1.0585526470846118,5141.170154120233,NA
LETM1,1751.61985,3235.5555,18842,0.438043848426004,95,1,-1.00000139051201,3661.056699001785,NA
ELK4,1851.2734,3068.9556000000002,18843,0.12343814506105,0,1,-1.3750411424037385,4469.080239453643,NA
FAM136A,1935.3339,2944.4519,18846,-0.0277321013755282,80,1,-1.1729109521108916,3021.845918315069,NA
NT5DC1,2084.09705,2735.5131499999998,18850,0.390690840811554,0,1,-1.2204116246463728,3373.889584197918,NA
SNF8,2018.43615,2823.5611,18851,0.0845321802883221,90,1,-1.3011675917412433,2227.776421907408,NA
PLA2G4C,1809.8798,3125.7712500000002,18865,-0.314497259912339,0,1,-1.0593819345255,2841.441624486176,NA
TAF1B,1969.1829500000001,2892.6929,18867,0.225339747846975,60,1,-1.1315582506454653,2531.2393946180773,NA
ZNF233,1775.1337000000003,3179.3082000000004,18873,0.898858394683473,0,1,-1.3442849581490766,2145.13439206564,NA
PLEKHF2,2280.4515,2506.8230000000003,18874,0.502890471902286,5,1,-1.700770409004775,2795.85256917231,NA
FBXO11,1761.1135,3204.4025,18876,0.394878601004879,45,0.28257444529455455,-1.2980514867550454,5419.943000370928,NA
ATAD2,1358.1341000000002,3986.7350000000006,18880,0.602168805351142,5,1,-0.8397498690187345,3821.823748406894,NA
MRPL53,1653.8274,3375.9250999999995,18881,-0.123830426251379,65,1,-1.2648446887973144,4172.873936835122,NA
STX7,2145.7315,2647.21725,18892,-0.261817434608349,0,1,-1.4450862985213684,3489.34828012434,NA
MBLAC2,1848.9535999999998,3052.5613000000003,18894,0.53043700838911,0,1,-1.130792520428027,2035.1437858259728,NA
ZNF500,1696.1383,3297.1005000000005,18894,0.49276240129018,0,1,-1.2276036208052887,2938.3199843406264,NA
MED31,1721.31275,3251.4296000000004,18895,0.144314506320828,100,1,-1.2043689222046772,2657.035742539978,NA
ASCC3,1840.46985,3061.7416,18897,0.20416341896894,15,1,-1.2755312413429059,3834.5038303948454,NA
MANEAL,1957.3383,2892.4506999999994,18898,0.443300679792957,0,1,-1.3649939822480561,3319.50217446862,NA
PIN4,2071.21755,2722.5878000000002,18909,-0.0288441497027513,0,1,-1.4275539866011664,3342.9610920377663,NA
TAF11,1939.3903499999997,2910.7275999999997,18909,0.33022277638557,15,1,-1.4544727910251127,2958.955282285442,NA
NNT,2083.5017000000003,2713.791,18912,-0.00832690385625411,0,1,-1.4197657995757293,6773.464475963251,NA
WDR35,2353.2581,2420.96975,18912,0.945002541749692,0,1,-1.649856242221962,2675.812512147082,NA
MCM10,1966.9877999999999,2865.7673999999997,18923,0.928015914004708,50,1,-1.1562583758266696,1727.3987420140406,NA
POLR3B,1956.3301000000001,2880.37215,18923,0.679372827785026,100,0.024211823214737912,-1.164504472523519,2493.390620843077,NA
JMJD8,1496.2178000000004,3665.1506,18926,-0.0223417071764722,0,1,-1.167214641831269,2201.725093754773,NA
EXOC2,1520.1574500000002,3615.3961,18939,0.0636084248098924,25,1,-1.1161580829909106,3954.8931043818966,NA
HUS1,1620.2058,3404.9654,18943,0.456780096764457,55.00000000000001,1,-1.1293370513207066,3200.3592910898524,NA
ZNF219,1957.3922499999999,2868.0271000000002,18943,-0.122543781292299,0,1,-0.6762463404921497,4930.664515357372,NA
TNPO1,1576.94425,3493.3456,18944,0.397835468828988,10,1,-1.28164517287881,5545.385703895638,NA
SLC35C2,1936.2857000000001,2902.7864,18946,0.0151366210721305,0,1,-1.4292412150271192,3246.1595097034215,NA
UBA1,1803.1887,3101.2456,18947,0.115671019962451,100,1,-0.957427088849636,3365.466371571353,NA
UBE2G2,1767.454,3168.8358999999996,18948,0.176606331371913,70,3.167567246214119e-5,-1.0206470900818914,2988.3090236996304,NA
CUL3,1794.82735,3113.17915,18953,0.400299927203149,50,1,-1.5130877404615126,3302.6552964161956,NA
MFGE8,1755.5855,3175.14415,18965,0.177461484628034,0,1,-0.9705109517104589,1798.7617563786225,NA
LRRC8A,1533.04395,3575.94985,18967,1.03677468473512,0,1,-0.9745354664973302,2687.3044566273234,NA
NUP107,2114.4134,2655.66895,18969,0.143212467337021,95,1,-1.178289404480174,1938.466437855297,NA
APRT,1842.14185,3031.1168000000002,18970,-0.268692042692709,5,1,-0.9626611099461998,4644.9819566927445,NA
SDHAF2,1712.3321500000002,3235.7434500000004,18971,-0.0242204804769789,45,1,-0.93926644797149,6015.622100691038,NA
GNB2,1324.3576,4010.10195,18977,-0.00220722812881297,0,0.122144952260455,-0.8540219687657218,4297.670156670144,NA
CDCA4,1703.03305,3244.21865,18980,0.410850789233707,0,1,-0.9589764277870108,2704.9165473858993,NA
C4orf3,1892.8438999999998,2944.6202000000003,18997,-0.216269369223695,0,1,-1.5997194584816123,4697.783522698119,NA
VILL,2060.7401,2698.61935,18999,0.324390350113204,0,1,-1.202859153628156,1828.374591928666,NA
TRAPPC8,1929.0127000000002,2886.0754,19005,0.525558824113064,95,1,-1.2168376682628999,3831.7393457088474,NA
SENP5,1536.1563,3548.3776499999994,19013,0.948280550279951,0,1,-1.1799581635015992,3004.783829530637,NA
LYPD6B,2017.2628,2744.2128000000002,19028,-0.671624030710725,0,1,-1.815985333581717,4586.682985831705,NA
SERPINB8,1590.7410499999999,3424.1327499999998,19035,1.81961588122848,0,1,-0.9961444978622161,2084.1770434013006,NA
XRN2,1764.07215,3132.048,19039,0.272241287835718,100,1,-0.9709991113285024,2772.9239014855193,NA
