Protein_Acc,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue,Gene,logpval,logadjpval,TF_1639
Q6ZSB9,KB450_24h-24h,0.23334574799678465,0.11703586838456681,12,0.0694059473085505,0.3370721381066221,NA,ZBTB49,1.158603313801334,0.4722771441465773,C2H2 ZF
Q6ZSJ8,KB450_24h-24h,0.08200187378870212,0.06329377856349076,12,0.2194894848061575,0.5618527024343499,NA,C1orf122,0.6585862808890561,0.250377525898219,NA
Q6ZSR9,KB450_24h-24h,-0.07701520621760415,0.025221712918717526,12,0.010018816202493327,0.12623708415141593,NA,NA,1.9991835905543016,0.8988130454367387,NA
Q6ZSS7,KB450_24h-24h,0.3523415719361143,0.12010768928922687,12,0.012521192056392978,0.14135631438106952,NA,MFSD6,1.902354322973088,0.8496847868235243,NA
Q6ZSZ5,KB450_24h-24h,0.07598705059593826,0.06950201201403002,12,0.29572093650868003,0.6250653159381979,NA,ARHGEF18,0.5291179271197658,0.20407459886484788,NA
Q6ZT07,KB450_24h-24h,-0.050839801843413183,0.08883537548210597,12,0.5776884435675405,0.8089668177729442,NA,TBC1D9,0.2383063202637593,0.09206929192747562,NA
Q6ZT12,KB450_24h-24h,0.08618465095662309,0.06126952585414339,12,0.1848982409468435,0.5227163732844389,NA,UBR3,0.733067220537491,0.28173389608416366,NA
Q6ZTN6,KB450_24h-24h,0.04471919864864541,0.10786644853529107,12,0.6857649959622969,0.8670745705045237,NA,ANKRD13D,0.1638246866873877,0.061943550544586244,NA
Q6ZTQ3,KB450_24h-24h,0.38637056164903916,0.17774057306159782,12,0.050451651988651244,0.28564972549228407,NA,RASSF6,1.29712460865781,0.5441661889576893,NA
Q6ZTU2,KB450_24h-24h,0.008094208979819181,0.26661751010448625,12,0.9762799212783523,0.9951547710610177,NA,EP400P1,0.010425642541586948,0.0021093705200040313,NA
Q6ZTW0,KB450_24h-24h,0.106283760930676,0.20218959518959534,12,0.6086987646643294,0.8269174249391643,NA,TPGS1,0.21559757963356863,0.08253785644959201,NA
Q6ZU35,KB450_24h-24h,0.16064212827998353,0.0781627672656196,12,0.06229417820791842,0.31737300109339345,NA,CRACD,1.205552539060228,0.49843002142138915,NA
Q6ZU65,KB450_24h-24h,0.17776120284603766,0.06867379669337806,12,0.023723965751281398,0.19711074420960398,NA,UBN2,1.6248127116004394,0.7052897023376614,NA
Q6ZU67,KB450_24h-24h,-0.24856856083164738,0.14190875888983698,12,0.10533306103972194,0.4125999696685481,NA,BEND4,0.9774352947825788,0.3844708082891461,NA
Q6ZU80,KB450_24h-24h,-0.0423384116569844,0.05389067181307088,12,0.4473164598734146,0.7259108328601789,NA,CEP128,0.3493851208287403,0.13911672251625767,NA
Q6ZUJ8,KB450_24h-24h,-0.03208612814778978,0.04068986069705846,12,0.44567242758496883,0.7258069010215045,NA,PIK3AP1,0.35098423357841374,0.1391789068142848,NA
Q6ZUM4,KB450_24h-24h,-0.03479067733622277,0.04715142176744405,12,0.47478785136474133,0.7440588163903314,NA,ARHGAP27,0.32350040208635084,0.12839273297004505,NA
Q6ZUS6,KB450_24h-24h,-0.0021069294406978016,0.16813966779645598,12,0.990208028508428,0.9976182565632019,NA,CCDC149,0.004273556773699423,0.0010356118028615933,NA
Q6ZUT1,KB450_24h-24h,0.18083210334075597,0.2324943683304528,12,0.4517548464024038,0.7293925916118654,NA,NKAPD1,0.34509717965351394,0.1370386520976778,NA
Q6ZUT9,KB450_24h-24h,-0.031959672667877206,0.09477625500386867,12,0.741782076639065,0.8966618253523782,NA,DENND5B,0.1297236645512094,0.04737131958166722,NA
Q6ZV73,KB450_24h-24h,-0.21017356482017677,0.2844842246821927,12,0.4742386329771273,0.7440588163903314,NA,FGD6,0.3240030699163096,0.12839273297004505,NA
Q6ZVD8,KB450_24h-24h,-0.004938425286078162,0.07403289269699759,12,0.9479144027549953,0.984823575560389,NA,PHLPP2,0.023230877946276658,0.006641563434546885,NA
Q6ZVF9,KB450_24h-24h,-0.13171051935315217,0.05169382761564665,12,0.025564416324447933,0.20535962724434592,NA,GPRIN3,1.5923641184455692,0.68748493263945,NA
Q6ZVK8,KB450_24h-24h,0.04749644708508635,0.11063586911561085,12,0.6753086863601923,0.8621588497580929,NA,NUDT18,0.1704976640010716,0.06441270956085417,NA
Q6ZVM7,KB450_24h-24h,0.06568480869364783,0.04843588240726309,12,0.20003048823138983,0.5404039872647911,NA,TOM1L2,0.6989038050283621,0.2672814552815608,NA
Q6ZW13,KB450_24h-24h,0.48919420519608114,0.16954882451676476,12,0.01369589738733463,0.1482947559627355,NA,C16orf86,1.8634095064841887,0.8288742063331446,NA
Q6ZW49,KB450_24h-24h,-0.045927602146687896,0.03597842789500905,12,0.22591882757910683,0.5694506186452979,NA,PAXIP1,0.6460475744227554,0.2445439308995489,NA
Q6ZWJ1,KB450_24h-24h,0.17300074957241782,0.07564586945688238,12,0.0411555354171031,0.2589202616532312,NA,STXBP4,1.3855717439407356,0.5868339627753143,NA
Q6ZWL3,KB450_24h-24h,0.2500086223202491,0.1294279308663711,12,0.07736025497619986,0.35624986454014473,NA,CYP4V2,1.111482107506051,0.4482452921188126,NA
Q6ZWT7,KB450_24h-24h,0.04720881634980175,0.037761248029414045,12,0.23506011746007235,0.5775484461686908,NA,MBOAT2,0.6288210511657241,0.2384115802301593,NA
Q6ZXV5,KB450_24h-24h,0.10950597981822491,0.09258140205647433,12,0.2597907569284659,0.5980998366429383,NA,TMTC3,0.5853763047116936,0.22322631620531505,NA
Q709C8,KB450_24h-24h,0.07830797232748543,0.062199834729485995,12,0.23197999030885239,0.5740650496677329,NA,VPS13C,0.6345494740454204,0.24103889312278695,NA
Q709F0,KB450_24h-24h,0.2679911524046365,0.07530981204888804,12,0.003934562071598718,0.07932077136343016,NA,ACAD11,2.4051035988759715,1.100613071102484,NA
Q70CQ2,KB450_24h-24h,0.09720417804922356,0.045576137503429995,12,0.05428466624502466,0.2963119688176076,NA,USP34,1.265322827973168,0.5282508058724288,NA
Q70CQ3,KB450_24h-24h,0.40718531427536786,0.19188361566881976,12,0.055333385621139146,0.2998712511081089,NA,USP30,1.2570127562887374,0.5230651683971472,NA
Q70CQ4,KB450_24h-24h,-0.044103371686441156,0.0869284223533735,12,0.6211022166501359,0.8336586786287944,NA,USP31,0.20683692079920138,0.07901172433748821,NA
Q70E73,KB450_24h-24h,0.018839663755291742,0.04941491469604678,12,0.7096787368387449,0.8807394665664972,NA,RAPH1,0.14893820676482825,0.05515254217385734,NA
Q70EK8,KB450_24h-24h,-0.07270823185111419,0.0602156992500565,12,0.2505148947294545,0.589611757361059,NA,USP53,0.6011664474154791,0.22943386486047246,NA
Q70HW3,KB450_24h-24h,0.12802947920026578,0.15490351076377754,12,0.4246435428138583,0.7175726207149654,NA,SLC25A26,0.37197547546861004,0.14413414033639033,NA
Q70IA6,KB450_24h-24h,0.06363725108028684,0.06449119729833029,12,0.3432398572524973,0.6625776554447226,NA,MOB2,0.46440228731583705,0.1787632142142233,NA
Q70SY1,KB450_24h-24h,-0.04529507533256655,0.06416702451283386,12,0.49373130979772306,0.7568655698690341,NA,CREB3L2,0.30650933127504915,0.120981250550832,bZIP
Q70UQ0,KB450_24h-24h,0.24476971662511093,0.10676056275905457,12,0.04073226816887138,0.25744772523685916,NA,IKBIP,1.3900614056321927,0.5893109411699926,NA
Q70Z53,KB450_24h-24h,0.1024246855250223,0.0920855263979597,12,0.28780538287734153,0.6219119702688286,NA,FRA10AC1,0.5409010876333805,0.2062710840102932,NA
Q712K3,KB450_24h-24h,0.030468665424155744,0.07918966520264702,12,0.707150649485895,0.8793792718012593,NA,UBE2R2,0.15048805540986857,0.05582377552371372,NA
Q71F23,KB450_24h-24h,-0.012505977120227713,0.06633213619628588,12,0.8536075758492978,0.9473853594451713,NA,CENPU,0.06874173916120423,0.02347333098794749,NA
Q71F56,KB450_24h-24h,0.07471538308917931,0.03846082811026199,12,0.07589503870573798,0.35394939042333196,NA,MED13L,1.1197866132105172,0.4510588312826129,NA
Q71RC2,KB450_24h-24h,-0.16368636109552676,0.035678071302537806,12,6.238789123041174e-4,0.02734217146098045,NA,LARP4,3.204899693684808,1.5631669975928941,NA
Q71RG4,KB450_24h-24h,-0.010537048717271598,0.11239662544452625,12,0.9268558192484351,0.9761507548975604,NA,TMUB2,0.032987819010691595,0.010483105525744755,NA
Q71SY5,KB450_24h-24h,0.0710008351777957,0.048232620657623536,12,0.16674301349774032,0.5022219848776561,NA,MED25,0.7779523538908407,0.2991042798706723,NA
Q71U36,KB450_24h-24h,0.0852340327260412,0.08997516948282913,12,0.3621695385847883,0.6740891267448018,NA,TUBA1A,0.44108808019773266,0.17128267810200065,NA
Q71UI9,KB450_24h-24h,0.024744409213776703,0.12243915097990526,12,0.8432276556593955,0.9449190468375781,NA,H2AZ2,0.0740551581759938,0.02460539680047006,NA
Q71UM5,KB450_24h-24h,-0.3878655912780952,0.5781680398249011,12,0.5150194525440837,0.7691144298121821,NA,RPS27L,0.28817636712772665,0.1140090405121212,NA
Q75N03,KB450_24h-24h,-0.05440872630820661,0.05807607534770925,12,0.3673069326890934,0.6772300482881097,NA,CBLL1,0.4349708745400749,0.16926378075181114,NA
Q75QN2,KB450_24h-24h,0.15307205849135233,0.03386686694302533,12,7.020261708884968e-4,0.029214593680277262,NA,INTS8,3.153646697470475,1.5344001495262483,NA
Q76FK4,KB450_24h-24h,-0.049661652971932944,0.03141148854120816,12,0.13986215989382794,0.4670474840342131,NA,NOL8,0.8542997692265681,0.33063896310477714,NA
Q76I76,KB450_24h-24h,0.22372160122439766,0.07029816682208888,12,0.007885002482033259,0.11358379174933572,NA,SSH2,2.1031981656282706,0.9446836374281662,NA
Q76L83,KB450_24h-24h,0.06679382185922389,0.06367387539792947,12,0.3148469638839584,0.6385628563280282,NA,ASXL2,0.501900490307927,0.1947963469317527,NA
Q76LX8,KB450_24h-24h,-0.08863112933362198,0.16584588842703807,12,0.6028127981363011,0.8233317567636304,NA,ADAMTS13,0.21981753588465866,0.08442513307478766,NA
Q76N32,KB450_24h-24h,-0.017638652666212767,0.048351052455243265,12,0.7216058905466523,0.8875111880881454,NA,CEP68,0.14169993025898486,0.051826163462368756,NA
Q76N89,KB450_24h-24h,0.18941227155842863,0.11306818734114243,12,0.11973431630779947,0.43462274602608947,NA,HECW1,0.9217813613126405,0.3618875485743624,NA
Q7KYR7,KB450_24h-24h,0.11727104447635824,0.06208480749240419,12,0.08330991600595228,0.3681512995526564,NA,BTN2A1,1.079303303390719,0.43397366215033406,NA
Q7KZ85,KB450_24h-24h,-0.023081398869889174,0.023566679256626637,12,0.34671170821533626,0.664394185277983,NA,SUPT6H,0.4600314922707531,0.17757417711278095,NA
Q7KZF4,KB450_24h-24h,0.0024199151468711835,0.03865535227682333,12,0.951113836475683,0.9857154739613515,NA,SND1,0.02176750031335263,0.006248425749200153,NA
Q7KZI7,KB450_24h-24h,0.10869528298680431,0.09327967821097286,12,0.2665535653363896,0.6026088340884146,NA,MARK2,0.5742155041142017,0.21996450597210537,NA
Q7KZN9,KB450_24h-24h,0.1698203953440489,0.17527010625338416,12,0.3517154730981946,0.6667344191249833,NA,COX15,0.4538085252476094,0.17604712452013727,NA
Q7L014,KB450_24h-24h,0.08481367237094695,0.06545773251228802,12,0.2194475210198884,0.5618527024343499,NA,DDX46,0.6586693207814782,0.250377525898219,NA
Q7L099,KB450_24h-24h,0.04696368652721893,0.06248543135745274,12,0.4667807254951427,0.7383463472732191,NA,RUFY3,0.3308870853257336,0.1317398693084696,NA
Q7L0Y3,KB450_24h-24h,0.05350054278524305,0.053862424219648083,12,0.3401800815365169,0.6609795887126325,NA,TRMT10C,0.46829111909507887,0.17981195147705334,NA
Q7L1Q6,KB450_24h-24h,0.004975488261127171,0.1061812402151589,12,0.9633968535115522,0.9899570357624132,NA,BZW1,0.016194776440519535,0.004383653418815105,NA
Q7L1T6,KB450_24h-24h,0.1418077481448646,0.1196618044142547,12,0.2589281056007373,0.5971011118479637,NA,CYB5R4,0.5868208060934208,0.22395212012790736,NA
Q7L1V2,KB450_24h-24h,0.102049221119118,0.07601896045696786,12,0.2043053177715409,0.5433766762894808,NA,MON1B,0.6897203291640293,0.2648990070225951,NA
Q7L1W4,KB450_24h-24h,-0.020712015941872036,0.030160862241502225,12,0.5053144004684985,0.7638756363230662,NA,LRRC8D,0.2964383250451835,0.11697734149632745,NA
Q7L211,KB450_24h-24h,-0.1296780649795392,0.10780413148274015,12,0.25221002724012026,0.5912272266466075,NA,ABHD13,0.5982376509568931,0.2282455744269731,NA
Q7L266,KB450_24h-24h,-0.024014199472566666,0.05297370118927596,12,0.6584043504658418,0.8537838105153672,NA,ASRGL1,0.1815073081465359,0.06865208456428279,NA
Q7L273,KB450_24h-24h,-0.0419564018800154,0.052639280107151555,12,0.4409049765596844,0.7250181437898389,NA,KCTD9,0.35565499919995924,0.1396511249473366,NA
Q7L2E3,KB450_24h-24h,0.034863627040142973,0.05020579566698426,12,0.5006460735297371,0.760908222325645,NA,DHX30,0.3004691855728201,0.11866772291566303,NA
Q7L2H7,KB450_24h-24h,-0.01601751906471005,0.04239594974533767,12,0.7121712636047813,0.881801898514016,NA,EIF3M,0.14741555426420483,0.054628970475364864,NA
Q7L2J0,KB450_24h-24h,0.06742621174408409,0.05675609594831939,12,0.25781543622772735,0.5965064109813676,NA,MEPCE,0.58869108361633,0.2243848843677055,NA
Q7L2K0,KB450_24h-24h,0.025044068187765636,0.05463047297601657,12,0.6548372550723323,0.8523253261956535,NA,TEDC2,0.18386662062833037,0.06939460663706326,NA
Q7L2R6,KB450_24h-24h,0.07929649739470163,0.2394404373132172,12,0.7462244494959316,0.8986635957685424,NA,ZNF765,0.12713052572239902,0.04640285091764347,C2H2 ZF
Q7L2Z9,KB450_24h-24h,-8.563786727918502e-4,0.08416100982073048,12,0.9920484932377291,0.9980960557026974,NA,CENPQ,0.003467098177664175,8.276606623298013e-4,NA
Q7L3B6,KB450_24h-24h,0.06044131285451735,0.0638224362286306,12,0.3623080447539301,0.6740891267448018,NA,CDC37L1,0.4409220227044877,0.17128267810200065,NA
Q7L3T8,KB450_24h-24h,0.12076003096487042,0.08275717977341779,12,0.17018375124009139,0.5066974044142136,NA,PARS2,0.7690819077275559,0.29525132040139823,NA
Q7L3V2,KB450_24h-24h,-0.09577670119091379,0.08068821902406265,12,0.2581957878684605,0.5968954862177356,NA,RTL10,0.5880508469666007,0.22410170527341525,NA
Q7L4E1,KB450_24h-24h,0.07853846795902737,0.06822617902128385,12,0.2720922151719869,0.6086685143696065,NA,MIGA2,0.565283883638154,0.21561916315450447,NA
Q7L4I2,KB450_24h-24h,0.012807760789476595,0.0725563876279209,12,0.8628283990577165,0.9512017506442758,NA,RSRC2,0.06407556900402835,0.021727359089060885,NA
Q7L513,KB450_24h-24h,-0.23065490702391941,0.04587151260319163,12,2.9502080927606934e-4,0.01683288541982705,NA,FCRLA,3.5301473500047615,1.7738414327763818,NA
Q7L523,KB450_24h-24h,0.1454226210844315,0.12614128428790572,12,0.2714178281333085,0.6075471611153235,NA,RRAGA,0.5663616290210721,0.21642000412113993,NA
Q7L576,KB450_24h-24h,0.13478085378567162,0.0906347582674647,12,0.16279168754123421,0.49756252651838356,NA,CYFIP1,0.7883677747977983,0.30315233559038707,NA
Q7L590,KB450_24h-24h,-0.17577059047027324,0.0604912350779753,12,0.013185481961976081,0.14499235437460242,NA,MCM10,1.879903991043001,0.8386548980440949,NA
Q7L592,KB450_24h-24h,0.10824011221866102,0.06863931515972535,12,0.14079285229394664,0.4683749684651127,NA,NDUFAF7,0.8514193926945631,0.329406323138451,NA
Q7L5D6,KB450_24h-24h,0.17044448487075847,0.08928365309760991,12,0.08045756354622088,0.36295923246708894,NA,GET4,1.0944331230753843,0.440142152123295,NA
Q7L5L3,KB450_24h-24h,0.20664600304990252,0.18734723995228397,12,0.2916517800032055,0.623730539412796,NA,GDPD3,0.5351353686486378,0.20500299128034943,NA
Q7L5N1,KB450_24h-24h,0.06338841440751425,0.09623512213434718,12,0.5225374332130617,0.7735736935556291,NA,COPS6,0.28188259238331437,0.11149830745903055,NA
Q7L5N7,KB450_24h-24h,0.0762134855912159,0.06813369807867041,12,0.2852087652789032,0.6202636516019534,NA,LPCAT2,0.5448371315068345,0.2074236684098003,NA
Q7L5Y1,KB450_24h-24h,0.09643829016000623,0.05292472754024442,12,0.09342924925203434,0.3907746192782184,NA,ENOSF1,1.0295171408987775,0.40807365136413937,NA
Q7L5Y9,KB450_24h-24h,0.07817422969109136,0.04923577768070889,12,0.13832762601441112,0.4649530282336931,NA,MAEA,0.8590910763804445,0.3325909193881297,NA
Q7L775,KB450_24h-24h,-0.011178114716891821,0.09865945587686908,12,0.9116661514535725,0.9709195739890084,NA,EPM2AIP1,0.04016416948450939,0.012816743335442454,NA
Q7L7V1,KB450_24h-24h,0.15110512380568386,0.07695430322620983,12,0.07317507494026747,0.3472366358209415,NA,DHX32,1.1356368241230332,0.4593744600638057,NA
Q7L7X3,KB450_24h-24h,0.28897550088748364,0.09395387256399017,12,0.009614126455757249,0.12536618195573612,NA,TAOK1,2.017090169842446,0.9018196004333128,NA
Q7L8J4,KB450_24h-24h,-0.05308086738078282,0.07546549456476072,12,0.4952407791084551,0.7569444254102048,NA,SH3BP5L,0.3051836018461475,0.12093600507546098,NA
Q7L8L6,KB450_24h-24h,-0.01998180675576226,0.06279825194813154,12,0.7558098025160238,0.9028200179576807,NA,FASTKD5,0.12158747977675644,0.04439882000613011,NA
Q7L8W6,KB450_24h-24h,0.018631575398642866,0.058623340136543016,12,0.7560851492192053,0.9030021687357334,NA,DPH6,0.12142929212623636,0.04431120664238495,NA
Q7L9B9,KB450_24h-24h,0.572690852311886,0.22393218642790372,12,0.02512002802878226,0.20323937459817404,NA,EEPD1,1.5999798803512952,0.6919921501570375,NA
Q7L9L4,KB450_24h-24h,0.04898388527195974,0.10962839093411117,12,0.6629639927209021,0.8561436785713913,NA,MOB1B,0.17851005860469357,0.06745334563297972,NA
Q7LBC6,KB450_24h-24h,0.08126739993847032,0.02433785939294414,12,0.005897532638640465,0.09844703138671311,NA,KDM3B,2.229329646925245,1.0067973752273107,NA
Q7LBR1,KB450_24h-24h,0.10447793636283424,0.06019258834308934,12,0.10819247450602391,0.4183495421161492,NA,CHMP1B,0.9658029461995964,0.3784607020136067,NA
Q7LFL8,KB450_24h-24h,0.002749762294195421,0.12765446043151216,12,0.9831683992182694,0.9964932559772282,NA,CXXC5,0.007372088894674636,0.001525636152441542,CxxC
Q7LFX5,KB450_24h-24h,0.2841426172483636,0.13050169168445894,12,0.05013472884991371,0.2846683862179106,NA,CHST15,1.299861329566795,0.545660760648827,NA
Q7LG56,KB450_24h-24h,0.060598533806295735,0.086972166566162,12,0.4992297515530242,0.7602775810604727,NA,RRM2B,0.3016995408130367,0.11902781572826486,NA
Q7LGA3,KB450_24h-24h,-0.06637246561479239,0.07453220249651467,12,0.39069135734084404,0.6944689590791387,NA,HS2ST1,0.408166195892431,0.15834716130421875,NA
Q7RTN6,KB450_24h-24h,0.014250890902480384,0.11072708561736325,12,0.8997246944949185,0.9658285950348864,NA,STRADA,0.04589035939666186,0.015099940702061837,NA
Q7RTP0,KB450_24h-24h,0.04322787692928429,0.10855530176358352,12,0.6974687422548149,0.8750430686952954,NA,NIPA1,0.1564752509510473,0.05797057093609337,NA
Q7RTP6,KB450_24h-24h,0.06050529999755035,0.06364535389513534,12,0.3605305085692333,0.6734059653572337,NA,MICAL3,0.44305797881515063,0.1717230407393555,NA
Q7RTS1,KB450_24h-24h,-0.1627355730214021,0.08790817993743119,12,0.08889698380815657,0.38168037024977647,NA,BHLHA15,1.0511129739869947,0.4183001751607294,bHLH
Q7RTS9,KB450_24h-24h,0.06014026262626434,0.09256448170624366,12,0.5281195901884417,0.7772714020424307,NA,DYM,0.2772677223942158,0.10942731089176615,NA
Q7RTV0,KB450_24h-24h,0.03760038770761826,0.09732767446762529,12,0.7060165060484109,0.8792501966695895,NA,PHF5A,0.1511851454043637,0.055887525868559856,NA
Q7RTV2,KB450_24h-24h,0.045286562851625106,0.15420574118379027,12,0.7740226866718379,0.9111111734120818,NA,GSTA5,0.11124630992176003,0.040428627358937236,NA
Q7RTV3,KB450_24h-24h,-0.14149854649239801,0.10675582393946788,12,0.20970608994277648,0.5503192502056315,NA,ZNF367,0.6783889572783893,0.25938529527196474,C2H2 ZF
Q7RTV5,KB450_24h-24h,0.1841041078928948,0.054484368626065,12,0.0054780120840447945,0.09478819181372458,NA,PRXL2C,2.2613770140630387,1.0232457612858856,NA
Q7Z2E3,KB450_24h-24h,-0.025190249739343546,0.054828603336228805,12,0.65413268797370006,0.8523253261956535,NA,APTX,0.1843341479909609,0.06939460663706326,NA
Q7Z2F6,KB450_24h-24h,0.1616984928937142,0.1537615746355028,12,0.3136912311047686,0.6380496476881756,NA,KRBOX5,0.5034976213597592,0.1951455267990322,NA
Q7Z2K6,KB450_24h-24h,0.08589814250417876,0.0389224388280459,12,0.047543882557999365,0.27576837653945857,NA,ERMP1,1.3229053555345478,0.5594555375867172,NA
Q7Z2K8,KB450_24h-24h,-0.3289686838740093,0.05509438845700385,12,6.499987048385429e-5,0.006700895738971888,NA,GPRIN1,4.187087508714121,2.173867139315458,NA
Q7Z2T5,KB450_24h-24h,0.13417678762442056,0.04256944881458982,12,0.008344652954383712,0.1164902495617583,NA,TRMT1L,2.078591720474276,0.9337104243267148,NA
Q7Z2W4,KB450_24h-24h,0.0700120232962537,0.04362484134744341,12,0.1345023270616609,0.4598864544491825,NA,ZC3HAV1,0.8712702017485938,0.33734938199936804,NA
Q7Z2W9,KB450_24h-24h,0.03902903935679886,0.0951988124592646,12,0.689049398267144,0.8690561236738169,NA,MRPL21,0.16174964220584884,0.060952175893355984,NA
Q7Z2Z1,KB450_24h-24h,0.21504901801965168,0.09678300349662633,12,0.046274227051394695,0.2714055325538571,NA,TICRR,1.3346608268185518,0.5663813035697198,NA
Q7Z2Z2,KB450_24h-24h,0.11451319860738202,0.05079672730688584,12,0.04365411940634194,0.26560172129108645,NA,EFL1,1.3599747679714813,0.5757691147528219,NA
Q7Z309,KB450_24h-24h,0.16906357000043,0.07458625079390299,12,0.0426927049016088,0.26304023776023927,NA,PABIR2,1.3696463285263825,0.5799778115841081,NA
Q7Z333,KB450_24h-24h,0.06087481169463752,0.03092822472381317,12,0.07257798097091132,0.34606701921958744,NA,SETX,1.1391951174993145,0.46083978774268614,NA
