siIRF4 MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
POLDIP3	69.9957979066667	58.0091971266667	-0.27098666269727	0.0511018047465977
POLE	16.59848279	46.6068000866667	1.48948908840043	4.84024703188275e-05
POLE2	5.47719492333333	23.9978881033333	2.13139832002964	0.00345279653488898
POLE3	252.7583851	317.553726133333	0.32924174513818	0.00196450426252298
POLE4	72.1479643566667	123.300051633333	0.77314280889389	0.000343812819389675
POLG	75.75243672	56.0950038066667	-0.43342001577819	0.0259456520542145
POLG2	26.10873229	51.17091341	0.970791576677738	0.00227544218516058
POLH	25.5120430166667	18.45633868	-0.467062051964903	0.00457746957500625
POLI	7.70473160866667	4.32633081033333	-0.832600717550954	0.00418360144222706
POLK	15.2760026233333	10.84812283	-0.493821653948581	0.00716263827425141
POLL	29.09974281	10.6319584833333	-1.45259902616313	0.00172531724878958
POLM	15.03110579	22.6558422466667	0.591931977456072	0.00573142607852767
POLN	5.31025901733333	0.208576231666667	-4.67013556293974	0.0105464383366469
POLQ	22.33261557	15.02930724	-0.571373716536636	0.0111712898820591
POLR1A	29.3467027133333	36.9398849133333	0.331980955015961	0.0148777399533272
POLR1B	46.30263769	79.0979077966667	0.772545153931004	0.00075918804167031
POLR1C	79.2159842166667	106.7759073	0.430722684874636	0.00399965655259324
POLR1D	60.25056527	63.8569556966667	0.083868999049918	0.217708010148685
POLR1E	41.4475311766667	72.22958907	0.80130379248288	0.000321827397790859
POLR2A	60.01788507	73.9088872366667	0.300355371218939	0.0536548076061133
POLR2B	150.467747733333	254.888955033333	0.760414575995648	0.000219428618604228
POLR2C	88.9567535433333	65.3751313133333	-0.444362199013466	0.00231235659818019
POLR2D	79.1766470266667	125.276700266667	0.661971239775316	0.000142436577112069
POLR2E	169.1814223	151.013415066667	-0.163894440717495	0.0399562601574535
POLR2F	58.1125177133333	66.2193248866667	0.188403341880961	0.0688033125746148
POLR2G	129.7288596	285.884938333333	1.13993515595444	0.000107215954122777
POLR2H	112.310668633333	116.0900252	0.0477490379125228	0.0988820309765781
POLR2I	92.9862241566667	58.53689789	-0.66767070434903	0.00241149199271195
POLR2J	126.0928177	268.5659899	1.09079051783578	0.00322618022783811
POLR2J2	2.138123997	0.165882312	-3.68811355691675	0.0100713569192975
POLR2J3	25.39727185	5.802710195	-2.12987474921208	1.91555706571669e-06
POLR2J4	5.28829017866667	5.44882395666667	0.0431435378805196	0.433824135438097
POLR2K	105.364566966667	227.716898866667	1.11185157296776	1.36957676157316e-06
POLR2L	242.480941566667	530.225670433333	1.12873515946346	7.63256279644756e-05
POLR2M	2.177420395	3.311632208	0.604922479251612	0.013663633043015
POLR3A	17.5606564266667	16.9401650666667	-0.0518988420846148	0.329575668546297
POLR3B	20.5876204233333	28.13937617	0.450813256659759	0.0092864296646597
POLR3C	80.16477338	84.9030378266667	0.0828477584605843	0.0363286364149139
POLR3D	57.20445741	51.4898553633333	-0.151839349592611	0.0423986628061972
POLR3E	68.12249217	41.27170561	-0.722978154111002	0.00108252470246353
POLR3F	19.8063951066667	25.04416775	0.338508345579715	0.0333968840929264
POLR3G	7.21035594766667	16.2048124033333	1.16827993257865	9.05495224570988e-05
POLR3GL	51.8300423533333	64.7270361866667	0.320579872586373	0.0191495720078464
POLR3H	21.4292788966667	20.41624059	-0.069866068209164	0.134131090356999
POLR3K	127.639211566667	240.0760819	0.91142007694413	0.00030314211317412
POLRMT	66.22587293	76.50139369	0.208091075798277	0.0488232385720619
POM121	23.2624002833333	48.9597860466667	1.07359728745717	6.92228688325411e-05
POM121C	26.3116607266667	44.9697907933333	0.773253861669271	0.00817323185235783
POMGNT1	42.6098979166667	30.6453327633333	-0.475521224732989	0.000644383545367797
POMGNT2	11.9345377633333	12.37227319	0.0519679043184482	0.547321445910206
POMK	7.349461911	12.4657599066667	0.762260299124121	0.0267292948602384
POMP	93.51807485	123.497109833333	0.401160143066103	0.000576858842942364
POMT1	70.2479252533333	43.1953965833333	-0.701578046704892	0.000281040194656105
POMT2	3.85363719766667	10.7343734866667	1.47794533054583	0.00314385706783734
POMZP3	4.80327582566667	4.36450678	-0.13820002861437	0.0933810223657854
PON2	87.3611183266667	5.406204064	-4.01430345023642	1.78238941048472e-08
POP1	12.4795744566667	36.9139707566667	1.56459819323015	0.000752073032105008
POP4	47.5349294033333	30.9332506866667	-0.619829567738115	1.38471125704644e-06
POP5	35.0688572466667	133.2175713	1.92552206055102	1.91735186266219e-06
POP7	82.6778008233333	252.2271207	1.60915149004972	0.000214109009491217
POPDC2	2.208014742	0.320200274333333	-2.78570335542135	0.012556911458808
POR	49.13825363	86.7712445633333	0.820370436609559	1.10779801639672e-05
PORCN	13.7207340766667	19.4883786033333	0.506256396469186	0.00126685442931298
POT1	49.44308076	50.05953757	0.017876324796012	0.826352944208096
POU2AF1	214.427587833333	5.66657592933333	-5.24186948259686	0.0020706555403975
POU2F1	7.02806622766667	5.957734096	-0.238364051333198	0.0110948034600408
POU2F2	6.32071970833333	1.48825724533333	-2.08646492222691	0.0033543708179571
POU6F1	2.473042069	0.673208072666667	-1.8771623999389	0.000523312524170532
PP2D1	0.452533489666667	0.479441817666667	0.0833311860409063	0.907865442092664
PP7080	17.6086337833333	36.6191183066667	1.0563140773477	1.99092879969467e-05
PPA1	677.669095466667	330.894378533333	-1.03421019770988	0.00010404002957694
PPA2	129.924232533333	131.784685466667	0.0205121893173931	0.324639858166168
PPAN	5.38274399033333	8.95603975166667	0.734519120944851	0.0528612461299314
PPAP2A	14.6592165666667	7.72099920366667	-0.924948534197987	0.00222519245561635
PPAPDC1B	34.3675488366667	33.69004626	-0.0287245500070385	0.569705715225812
PPAPDC2	6.400690213	5.77195126	-0.14916836794443	0.239592953181153
PPARA	7.34462174833333	5.90721234966667	-0.31421071897423	0.0548464729243895
PPARD	9.90502074566667	11.3779500566667	0.200008751574784	0.00852658028485512
PPARGC1B	10.261998684	4.33262792233333	-1.24399749443512	0.00108753017732145
PPAT	58.9922466033333	105.564295433333	0.839524703015261	5.25710016225727e-05
PPCDC	24.5253168333333	20.7681049133333	-0.23990219773094	0.0555835177322929
PPCS	41.55565432	21.55990121	-0.946694224877406	2.09270329377939e-05
PPDPF	172.364194433333	63.0096302166667	-1.4518158634837	0.00394479205107467
PPFIA1	18.3014264833333	32.6221543066667	0.833895956031394	0.00586740166933562
PPFIA3	0.759079168	6.79495667166667	3.16214208744301	0.000994973165980082
PPFIA4	5.27018184033333	0.480368004333333	-3.45564077453442	0.0021192027848548
PPFIBP2	11.25322524	4.00259730633333	-1.4913301641742	0.000332025083585607
PPHLN1	44.7259184166667	68.06757936	0.605856697728838	0.000363585813862302
PPIA	1952.227136	3146.40378466667	0.688582910671414	0.000298408936715075
PPIB	602.421029066667	407.877946133333	-0.562634628846286	1.08633756393639e-05
PPID	85.5462886533333	60.0802175933333	-0.509815228191714	0.000848905069766865
PPIE	28.2346794533333	40.29429737	0.51310742393624	0.000584267794927372
PPIEL	1.84179734066667	0.487191474333333	-1.91855353347585	0.0257481740277571
PPIF	184.388771666667	174.2781594	-0.0813590239476478	0.123228449901207
PPIG	101.930222413333	156.086419	0.614763139153418	0.000991077526735534
PPIH	137.190645033333	260.730939833333	0.926379683368731	3.2961794294941e-05
PPIL1	51.2424018333333	108.173910266667	1.07794258290085	0.000261867817378264
PPIL2	30.90467025	17.5604062133333	-0.815498653526926	0.000421905176440406
PPIL3	31.9451683566667	66.29005398	1.05319468474159	0.000185032942556879
PPIL4	9.90377114833333	44.4492585133333	2.16610946979772	0.00204945917126087
PPIL6	0.105257580666667	0.243387036	1.20932818486333	0.0619233952982657
PPIP5K1	9.625898423	7.89204065133333	-0.286522812088699	0.0186599381853702
PPIP5K2	51.1645110933333	21.5083955566667	-1.25024356065763	7.39221146409709e-05
PPL	1.93183486366667	0.621902700666667	-1.6352109882416	0.0343938580506563
PPM1A	11.90894479	5.67320859033333	-1.0698087721484	0.00120742117550898
PPM1B	31.9059167633333	33.45049883	0.0682037371402014	0.0330868519923321
PPM1D	16.0045662366667	16.6133586666667	0.0538601907662002	0.0586128820962897
PPM1F	12.5375237533333	5.85712487766667	-1.0979878750668	1.54105656993598e-05
PPM1G	218.757659833333	315.097377866667	0.52646421476773	0.00191599946316821
PPM1H	10.6016940253333	0.393018483333333	-4.75355383575884	0.0012478221035333
PPM1K	33.54251678	13.7149952666667	-1.29023681774507	2.15327920164168e-05
PPM1L	5.247364948	0.609007583333333	-3.1070610334709	0.00445648165199354
PPM1M	19.6495763066667	24.7414732766667	0.332433206054107	0.000788029498564514
PPM1N	0.269686083666667	2.13855838866667	2.98728561468962	0.000943295337064964
PPME1	15.7669500566667	46.3019358	1.55416889760572	0.000232012329835645
PPOX	26.5914050066667	26.14724979	-0.0243007972473633	0.816080082105915
PPP1CA	345.6369343	556.8254856	0.687967853866917	0.000616361762609637
PPP1CB	134.746644333333	103.9716683	-0.374058889667574	9.15614852769718e-05
PPP1CC	148.792416233333	333.982313266667	1.16647070785696	0.00035719621949729
PPP1R10	8.40336576766667	6.11184649366667	-0.459358971902298	0.00104016918585967
PPP1R11	7.017367959	9.91696828	0.498969128396008	0.000904146024282535
PPP1R12A	55.71634975	45.9329784766667	-0.278570406376236	0.00499138929793274
PPP1R12B	21.24959338	1.91729282566667	-3.47029263502756	0.00324673931263426
PPP1R12C	69.7045312566667	21.6842881966667	-1.68460235747384	1.94942122529106e-06
PPP1R13B	3.57657888533333	9.26620262333333	1.37339796793347	0.000376364075235295
PPP1R13L	3.75277645533333	7.39796663933333	0.979170440130325	0.000552080530514694
PPP1R14B	455.989456333333	488.180331733333	0.0984137057402614	0.351010890327384
PPP1R15A	27.5619629533333	6.22944077933333	-2.14550407736767	0.000107578836381501
PPP1R15B	77.1678796766667	22.9725981766667	-1.74808643247101	0.000877089023557891
PPP1R16A	26.00723262	50.1548338666667	0.947475859847899	0.00022256859287658
PPP1R16B	232.301122533333	19.5016879233333	-3.57432522199091	0.000426898609543963
PPP1R18	9.47100013866667	6.83815256566667	-0.469910171470323	0.000333796938094955
PPP1R1C	0.249181929	0.827499681	1.73155930974221	0.00242479129594913
PPP1R2	68.6709502566667	170.1429702	1.30897571205011	6.36842363716908e-06
PPP1R21	16.6346427033333	19.54627153	0.232702559511701	0.0375602786574767
PPP1R26	11.65956901	19.4502822033333	0.738276626325167	0.0229882063618
PPP1R35	99.06732363	111.071097766667	0.165002273995566	0.026892037785312
PPP1R37	21.5154020233333	11.0009962866667	-0.967735612925781	0.00924973754050774
PPP1R3D	6.27184433966667	7.78770592766667	0.312308653556055	0.0115467516997487
PPP1R3E	7.622668909	4.061236733	-0.908377088288577	0.00500630166015267
PPP1R3F	3.138838323	2.532216884	-0.309829743034808	0.0607548413483296
PPP1R7	57.94156575	66.60166286	0.200959526905629	0.0314958002546538
PPP1R8	60.9519693766667	79.6381697966667	0.38578723065217	0.00022165298603965
PPP1R9B	65.6187828866667	39.5865074033333	-0.729100046237237	0.00241170759260902
PPP2CA	172.1896133	123.550376966667	-0.478898707625177	0.000145103489600454
PPP2CB	72.5184900166667	48.9314960266667	-0.567585493273164	8.69131994297179e-05
PPP2R1A	182.715568566667	137.644755366667	-0.408649925856155	0.00384034030354342
PPP2R1B	28.3544779466667	49.83185606	0.813491716178941	0.000157060321589653
PPP2R2A	79.0135849	85.6851624833333	0.116944685383212	0.0990696314152595
PPP2R2D	13.45731278	10.5928667666667	-0.345297273186425	0.000497726944916039
PPP2R3A	1.085381783	0.199352626	-2.44480808519344	0.0140763445136406
PPP2R3C	28.0502578766667	22.92298381	-0.291219186914501	0.0235223165189774
PPP2R4	115.9917556	151.4098742	0.384437027906901	0.000281987849615405
PPP2R5A	61.6721687733333	19.9905407766667	-1.62530208139259	0.00288760159176372
PPP2R5B	6.31999134866667	4.38897212733333	-0.526039475294252	0.00819177678720687
PPP2R5C	38.0338997233333	78.3226062966667	1.0421429033235	0.000536946141185959
PPP2R5D	41.4843918666667	67.0487228066667	0.692641213503162	0.00186216482655939
PPP2R5E	21.59824151	22.8220224866667	0.0795127933321638	0.203763517733456
PPP3CA	53.25687713	39.49754563	-0.43120482718148	0.000248567229377714
PPP3CB	50.8699472333333	19.2365981566667	-1.40295990548988	0.00163370362033641
PPP3CC	37.6869835033333	46.65912168	0.308092824873021	0.0389587297584459
PPP3R1	77.5029144166667	95.8305460066667	0.306235026157695	0.00717571987781291
PPP4C	221.597403566667	240.083062033333	0.11559264680165	0.0241541287015454
PPP4R1	25.66536208	43.3158399266667	0.755072078655038	0.00255734015727624
PPP4R1L	4.19383449166667	3.79448867733333	-0.144364437303096	0.341347234974122
PPP4R2	101.182765723333	125.9071929	0.315397125208161	0.00229189208626158
PPP4R4	0.435347978333333	3.22152207033333	2.8875015496667	0.0103540357514204
PPP5C	86.3993359233333	71.48187928	-0.273442659925005	0.00188237080098092
PPP5D1	0.693112804333333	0.536365219666667	-0.369874481116514	0.33367090164075
PPP6C	55.4960663166667	78.5264526866667	0.500793213327202	0.00354851759967526
PPP6R1	273.194683733333	90.1338936133333	-1.59978779075095	0.000624386946980119
PPP6R2	51.4963844766667	19.6050241033333	-1.39324772971987	0.00333795765634197
PPP6R3	62.4523081333333	112.463576333333	0.848631032777441	0.00110222029124359
PPRC1	35.9018719066667	27.0053359866667	-0.410814569768221	0.0481132617257444
PPT1	149.6182483	230.826311833333	0.62552154048095	0.000382369500089333
PPT2	0.183284255	1.88029487666667	3.3588041679894	0.00549965147171239
PPTC7	14.0120122066667	38.1858311866667	1.44637327697314	0.000122400672119738
PPWD1	70.5351223766667	87.93012723	0.318015741844841	0.00141675827066582
PQBP1	151.743402433333	145.4281243	-0.0613274931253676	0.0904719794019012
PQLC1	21.57789721	15.9113571833333	-0.439497381666978	0.00177126602226618
PQLC2	6.201891224	4.86385761033333	-0.350607228071916	0.0335894505891613
PQLC3	16.3554844533333	14.6178972233333	-0.162038697714752	0.341254740774136
PRADC1	59.7033396766667	58.58220669	-0.0273490969532718	0.615900133739597
PRAF2	10.2774000233333	1.942583921	-2.40342650715821	0.000292026450273231
PRAME	17.0323950133333	0.469640919666667	-5.1805793883891	0.000187834914991827
PRC1	62.3373838766667	121.035550933333	0.957261347034189	0.000380548472124402
PRC1-AS1	0.809231795333333	0.906362981333333	0.163535932639037	0.732774235250685
PRCC	163.328689	221.329297466667	0.438416208691532	0.00180734543828765
PRCP	47.2793390866667	111.250546933333	1.23453065524401	4.35728168748445e-05
PRDM1	91.03020612	25.1035086233333	-1.85845632903488	0.00227334488598103
PRDM10	6.54479597666667	7.004737396	0.0979827465671925	0.366303239901541
PRDM15	14.41441161	5.347113897	-1.43067963533375	0.00266436675811939
PRDM2	22.39788381	16.87985377	-0.408060024403788	0.0199690481695271
PRDM4	26.7446769666667	24.05288889	-0.153041597962287	0.0401277171033019
PRDM5	18.9246461	2.90951823866667	-2.70141412643249	7.3781254172403e-05
PRDX1	1415.818927	1253.51735633333	-0.175654794940476	0.0228614031001281
PRDX2	411.950094366667	891.378332	1.11356831882143	0.000306834550960452
PRDX3	275.071378033333	262.6341189	-0.0667516814255849	0.121849460141306
PRDX4	276.998413033333	286.209528566667	0.0471939925902964	0.198463726440195
PRDX5	347.973245233333	336.1184682	-0.0500065707962044	0.207416206258644
PRDX6	267.656839133333	484.669639733333	0.856617196566004	0.000531817882585293
PREB	187.160876166667	178.458313	-0.068691780579401	0.149801701987032
PRELID1	303.130459533333	157.3720048	-0.94575990613713	3.32625346434923e-05
PREP	36.9436305	73.52802725	0.992968629214944	0.000165472373915491
PREPL	28.3835468266667	36.28330522	0.354251003067857	0.0100109542533791
PREX1	1.32752985933333	4.40848882533333	1.731539891693	0.00131319841720046
PRF1	0.489953283	3.141749489	2.68085205021361	0.000100438790813274
PRICKLE1	0.999225483	1.373725491	0.459211566678159	0.125656198923232
PRICKLE3	7.71704112666667	21.4571829133333	1.47534097942374	0.0010448035862068
PRICKLE4	1.38601879966667	3.90208329433333	1.49329774819619	0.00309853891943242
PRIM1	34.1942961333333	96.6668662733333	1.49926578066024	0.000163603039942013
PRIM2	19.94200145	54.9731261	1.46291631096349	0.000652245693386012
PRIMPOL	9.09081444333333	12.8902181866667	0.503795227790157	0.000601303901194253
PRKAA1	44.3805970333333	34.2979013766667	-0.371808772295591	0.00791076662190343
PRKAB1	14.6244416833333	36.3177014566667	1.31229134946531	0.000159119599108218
PRKAB2	15.2617030366667	23.20842302	0.604732536986049	0.00424289315761717
PRKACA	56.9675736433333	102.258382173333	0.844006240964587	0.000178822781544023
PRKACB	45.0819749033333	3.34450839033333	-3.75268464729233	0.000819348198871337
PRKAG1	67.7002921066667	49.0851019566667	-0.463876846593492	0.00616140297727779
PRKAG2	22.83358864	0.0779854786666667	-8.19373639207197	0.00174438183856395
PRKAR1A	116.5883667	80.9461429533333	-0.526389598693425	0.000276949399706733
PRKAR1B	28.57515763	56.72403858	0.989198794914306	0.00296486404063704
PRKAR2A	32.2346920566667	63.6367189833333	0.981245253079783	0.00177766420824654
PRKAR2A-AS1	0.784888956333333	2.04408916766667	1.38089766566706	0.0571643000945188
PRKAR2B	8.36361262133333	1.16697329033333	-2.84135470091683	0.0019461087600409
PRKCA	11.2223383066667	0.0799533706666667	-7.13299873848379	2.93198741718628e-06
PRKCD	47.0891474966667	44.94937319	-0.0670936064929302	0.457520328423137
PRKCE	5.02528404433333	0.084480464	-5.89444357531332	0.00420440621826349
PRKCI	27.07279618	50.84005036	0.909121557209166	0.000958458089773907
PRKCSH	209.7552204	174.426947333333	-0.266083776754121	0.024229396864621
PRKD2	49.2463996033333	22.9008073466667	-1.1046197931221	0.0106251511830337
PRKD3	500.110835833333	86.51019943	-2.5313057244692	0.000440137426480102
PRKDC	92.9625526866667	153.084261766667	0.719604380577752	0.00576022198428758
PRKG1	0.0480638926666667	0.0185971246666667	-1.36987391520934	0.0934405796436417
