CTRL MM1R	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
METTL3	58.8183400933333	70.2799660266667	0.256847423304976	0.00454297997019956
METTL4	15.9630467533333	12.9418171566667	-0.302695834863788	0.00825646556889471
METTL5	111.733237266667	111.1662167	-0.00733998679316669	0.881142673820606
METTL6	13.39476794	13.9220558866667	0.055702684248778	0.632094151956571
METTL7A	480.1518079	685.4901293	0.513645282351007	0.00286382901874067
METTL8	7.250093107	7.71576362933333	0.0898094248332129	0.1261812505045
METTL9	62.3676209733333	60.8257123666667	-0.0361159165103698	0.536555157889712
MEX3A	0.161061317333333	0.185597291333333	0.204565616989781	0.690160144784321
MEX3B	10.699585771	13.7137582	0.358069045539607	0.0131288416391309
MEX3C	46.15870521	43.8648314866667	-0.0735380295196207	0.038763614433852
MEX3D	29.71858148	17.2081270533333	-0.788275173345198	0.00275168003786053
MFAP1	56.75570759	52.1760762233333	-0.121377029298077	0.0673530912821829
MFAP3	23.93775228	26.1649912466667	0.12835008462567	0.0249965529159034
MFAP4	0.135839561333333	0.0929020116666667	-0.548121963459244	0.659583429712716
MFF	81.7755877366667	83.68264208	0.0332581786934295	0.633591568072842
MFGE8	38.0375594033333	33.79424071	-0.17064728165761	0.177877869977936
MFI2	25.3713852933333	15.63315014	-0.698593777352665	3.45492706008589e-05
MFI2-AS1	30.7663157166667	19.54396591	-0.654628438218469	0.00767697958423161
MFN1	39.4170804366667	43.39478579	0.138700780313915	0.0614751726677823
MFN2	69.41262718	61.0470281833333	-0.185277068761828	0.0481857128989197
MFNG	209.7610864	227.6416368	0.118017395221903	0.00609774787611665
MFSD1	146.139100133333	227.117735866667	0.636098143102564	0.00175535348549374
MFSD10	16.2081405433333	20.51708454	0.340107150648068	0.0553554520137399
MFSD11	26.1159481	21.8042689166667	-0.260320460943479	0.0151886292401669
MFSD12	76.1396953166667	63.3871990666667	-0.264457276717395	0.00156227971609621
MFSD2A	15.9617543166667	10.1869889816667	-0.647891533236476	0.000957185950806563
MFSD3	87.2977606266667	84.35295302	-0.0495060710064517	0.509824579069072
MFSD4	0.683424690333333	0.955674937333333	0.483737614788425	0.161392958897938
MFSD5	33.4362807466667	32.2417094133333	-0.0524861438125119	0.0765817658366668
MFSD6	24.0401897733333	23.90406363	-0.00819239119208943	0.861489758930047
MFSD8	10.3042406993333	10.9234238066667	0.0841869221079266	0.381948408864239
MFSD9	8.56630993033333	10.526797304	0.297320794201944	0.0625579876772273
MGA	15.5689069333333	18.04264283	0.212743016748027	0.0110594306218929
MGARP	0.314461784	1.368127715	2.12124630776331	0.00835915859774611
MGAT1	185.186689266667	178.359427133333	-0.0541929341624572	0.112332278912891
MGAT2	57.4544668766667	56.7062318	-0.0189117709467332	0.757527113667695
MGAT3	74.2641096666667	84.33671691	0.183495706934885	0.0335415848917214
MGAT4B	113.5663607	111.3755241	-0.0281033392021508	0.583457624852707
MGAT5	93.2810869066667	102.349761566667	0.133851237511226	0.0704409161307898
MGC16142	1.272767875	1.20695421033333	-0.0765983833518365	0.837178898872227
MGC16275	0.547035827333333	0.992079626	0.858820595048201	0.127903901559601
MGC27345	5.603394375	5.40057429033333	-0.0531882052803145	0.36112419328119
MGC57346	3.53656388033333	4.16247745433333	0.235094137297301	0.110351762347245
MGC72080	33.44279552	39.6415361933333	0.245317422168402	0.0636760570521607
MGEA5	88.0292043666667	96.4425180033333	0.131687090187374	0.0817586800673435
MGLL	23.0060818233333	21.4503234833333	-0.101015893840842	0.189511887278389
MGME1	49.44588062	50.4622025966667	0.0293528452911855	0.73941659763737
MGMT	8.158688938	11.2715840666667	0.466281038981443	0.041960450609788
MGRN1	31.8104893133333	34.8720489033333	0.132568568208511	0.0131252309770737
MGST1	0.128190734	0.122502483666667	-0.0654809841936542	0.934758283263124
MGST2	10.5329145543333	13.27021271	0.33328679745075	0.0963721360452608
MGST3	71.8678570266667	61.2874735833333	-0.229754433399135	0.00568746791032829
MIA3	39.1214165433333	40.32645838	0.0437680988154838	0.242303511878789
MIAT	115.0983725	365.441885566667	1.66677456589756	0.0054336186616737
MIB1	23.9997439733333	22.56415589	-0.0889862060995587	0.245155606083002
MIB2	8.35545893133333	12.0952595533333	0.533650751642171	0.0283577581001997
MICA	2.17800951966667	1.298361822	-0.746317776274565	0.0420593884104411
MICAL1	90.1115211466667	106.989116333333	0.247680565528777	0.00409168226177616
MICAL3	10.3039166026667	10.0799143056667	-0.0317094479718729	0.669752492259875
MICALL1	21.45646637	21.2817325666667	-0.0117968937590943	0.718431215684086
MICALL2	7.32250753066667	10.337229696	0.497439928520987	0.0287418852885494
MICB	7.55194349366667	4.94770468066667	-0.610088578893758	0.000142664328601062
MICU1	39.9667006533333	31.7416303066667	-0.332422250287126	0.00558967501633036
MICU2	38.02556641	37.2199078533333	-0.0308952541110631	0.470059553227834
MID1IP1	63.17249236	44.0869221266667	-0.518945731826961	0.00117110663492621
MID2	2.674790923	2.408321789	-0.15139795527743	0.352287793303116
MIDN	26.5489898366667	20.3799172033333	-0.381508778588853	0.011997887803101
MIEF1	61.1856979866667	57.9210967866667	-0.0791055443710151	0.129212624418123
MIEF2	9.22383845633333	8.40372413233333	-0.134338442586925	0.0967112985741195
MIEN1	161.028654533333	169.4665217	0.0736828613523109	0.0585125487807644
MIER1	22.5255600533333	21.75050277	-0.0505142265174145	0.340572438027417
MIER3	21.0134551733333	19.2591544	-0.12576903808033	0.222477812541524
MIF4GD	28.8736051966667	27.746865	-0.0574264789307739	0.417371954469779
MIIP	41.9219475666667	36.19487433	-0.21192033448203	0.0187329625839645
MINA	32.22846151	35.2960396866667	0.131170998089895	0.200079476299671
MINK1	46.0016007833333	48.7187462766667	0.0827929419915494	0.278270587920725
MINOS1	45.4125723266667	45.0335108166667	-0.0120928036584966	0.841444222500781
MINPP1	21.6369473466667	20.98157024	-0.0443743187562038	0.469335342933641
MIOS	35.4601086333333	41.5419815966667	0.228373079918353	0.0181100183569931
MIPEP	8.383863149	8.421568487	0.00647378735677582	0.951082772786967
MIPEPP3	0.669924456333333	0.846353784666667	0.337262430903552	0.553154523981652
MIR1204	107.93168995	170.347346433333	0.658360955783529	0.00264692176546904
MIR1281	25.63826504	23.8867053566667	-0.102090757434441	0.682342443553162
MIR1304	74.4640224333333	68.7862423533333	-0.114423504068806	0.588797481081395
MIR142	223.099475266667	255.152241633333	0.19367119619208	0.167593460231263
MIR146A	101.365769086667	104.74265836	0.0472785850081398	0.757250275959183
MIR155HG	1.414080126	1.820954124	0.36483070652975	0.315976387038878
MIR17HG	12.1325741166667	9.190172824	-0.400721776205091	0.00588808135820508
MIR186	62.2585600533333	77.74422907	0.320463378581595	0.247364226511985
MIR1914	22.9521566433333	43.4878920633333	0.921984061138979	0.0390867230788154
MIR210HG	1.15747329166667	1.30396868866667	0.171930323374091	0.554343727158762
MIR22HG	3.77452985133333	5.68377473233333	0.590552420593242	0.00510286455340626
MIR25	91.56614577	51.8992337433333	-0.819101059140276	0.00111687552967008
MIR29C	33.5985869333333	43.7111651633333	0.379601276679394	0.140747478045164
MIR3064	263.982752133333	358.293335133333	0.440697536054489	0.0117974159480444
MIR3153	15.178580912	12.8176594743333	-0.243904067939601	0.543305202468925
MIR3176	53.0178490166667	50.13403827	-0.0806876928003049	0.50366099707511
MIR3192	2.90806730733333	3.94484457066667	0.439907797397306	0.567159139920809
MIR3648	273.3885852	60.3514027333333	-2.17949379862051	0.016598000130099
MIR3682	10.7311799003333	8.52112152933333	-0.332693478009785	0.487483078715216
MIR3685	27.5611602833333	36.8037812566667	0.4172173731951	0.315714303511697
MIR3687	193.794577	64.571419	-1.58556056330542	0.00872450040702317
MIR378J	7.25589096866667	10.5686238543333	0.542562852576718	0.265705197008971
MIR3916	265.2643784	317.040942533333	0.257238208269652	0.0799624336595538
MIR3960	13.3034091833333	4.80178304033333	-1.47015387909153	0.014413276069291
MIR421	8.66398632266667	9.094030466	0.0698888718283037	0.90568696314042
MIR4258	39.0600356666667	24.9513336533333	-0.64657633664873	0.129829118996706
MIR4292	89.2425373066667	75.2245351966667	-0.246528244922503	0.324619645116648
MIR4435-1HG	135.6565309	159.321834833333	0.231985494911281	0.0385425981971772
MIR4442	261.385760533333	254.115205433333	-0.04069784564015	0.816515435668099
MIR4449	8.68000131466667	8.18981805433333	-0.0838638599878441	0.906838983090182
MIR4461	31.3249769666667	35.5489552766667	0.182493713383913	0.543578804395757
MIR4467	43.5531800366667	51.4105734766667	0.239287044119809	0.47838578058378
MIR4517	37.6800334466667	37.8111765266667	0.00501249513831982	0.984854164774593
MIR4523	47.2302266933333	42.36658483	-0.156783622326902	0.59447211300757
MIR4691	35.2901196033333	35.83975847	0.0222965952415549	0.889899306076064
MIR4712	33.90733398	78.69480352	1.21467101837097	0.0104565445838929
MIR4784	39.55793346	28.2525148066667	-0.485587770354043	0.133703413550071
MIR4786	2.744162631	4.76320010666667	0.79556517457562	0.251917775201379
MIR497HG	3.958405303	4.053664197	0.0343072436230089	0.901512056869902
MIR5010	4.60237862333333	3.76490645	-0.289765657057375	0.721342622510159
MIR503HG	2.714530105	1.46084644666667	-0.893897943183132	0.0800515710067145
MIR5047	605.5792956	854.644263666667	0.497008157627292	0.014738270662406
MIR5581	14.67875003	15.3316317503333	0.0627821310369048	0.928596517578779
MIR5587	40.4023590333333	38.4689374366667	-0.0707455512180447	0.810869458419048
MIR570	101.9258787	101.11922953	-0.0114630181431836	0.925583971419577
MIR573	14.83045729	10.2603287556667	-0.531486125578072	0.153344162697746
MIR590	18.4502444033333	16.93409012	-0.123709455297812	0.717053840631262
MIR600HG	7.28115722933333	5.66291949766667	-0.362621742048699	0.0292036946084323
MIR612	25.25488768	32.6928517366667	0.372412600739098	0.266719182090766
MIR6126	8.04011185166667	5.251260799	-0.614551724334711	0.301934304456055
MIR635	32.21744656	38.5385653	0.258460708787654	0.158233866042593
MIR637	18.1915928866667	27.7923072	0.611413732620791	0.0557887450587751
MIR641	8.434828969	8.524410168	0.0152411971425701	0.967544758290192
MIR647	21.9704391333333	27.1325453033333	0.304460687287883	0.261216957745763
MIR6511B1	9.78141631166667	7.561061625	-0.371454564062021	0.225286842055544
MIR663A	237.933019366667	151.9713475	-0.646756151673023	0.0468625886744024
MIR6723	90.20280588	110.199991646667	0.288879898283151	0.078659208621025
MIR6753	11.3681225096667	8.743731017	-0.378673081876004	0.258431467434114
MIR6759	16.5660949233333	11.5053955843333	-0.525922972506284	0.334574129668488
MIR6820	9.64455433366667	7.38068581066667	-0.385959696933923	0.231002224830636
MIR6835	28.16934724	14.84541575	-0.924108635985751	0.0403440432440107
MIR7-1	30.5934050333333	38.5063095733333	0.331874175349287	0.0946567137036207
MIR7111	10.392460347	15.676603753	0.593075798342053	0.459093582910886
MIR7113	14.1761741833333	12.068127375	-0.232266406742269	0.678036179049902
MIR7161	8.94403700533333	7.40872120666667	-0.271701611745866	0.621213658054714
MIR7851	26.15411065	31.01418031	0.245890282533671	0.108554478901276
MIR93	4.16158996366667	3.33023061766667	-0.321512738070754	0.634884213751554
MIR940	4.46322709833333	4.71843050733333	0.0802198395856691	0.908714635825425
MIRLET7BHG	0.169814430333333	0.511904095	1.59191448717705	0.0836228045456714
MIRLET7D	24.2002425533333	28.4447707933333	0.233141948543567	0.611340347778199
MIRLET7DHG	8.659853969	7.83300355233333	-0.14477708436376	0.501710685024359
MIS12	55.6901796266667	49.7760853633333	-0.161970171871119	0.0957171960423099
MIS18A	73.0739792	46.2694625266667	-0.659297430152297	0.00388444748472771
MIS18BP1	30.1393314633333	25.7483289333333	-0.227168611679392	0.0159689537412501
MITD1	65.08159515	73.1190448	0.16799761178625	0.126470519064175
MKI67	239.6559844	140.173669333333	-0.773749591260485	0.000456023684805619
MKKS	38.7479284333333	33.96458241	-0.190088065605935	0.0122893988875651
MKL1	17.3667810266667	19.6047152666667	0.174870316772666	0.0824379476053408
MKL2	8.77173668433333	9.81614903533333	0.162294648218726	0.0450774867029065
MKLN1	14.4501969533333	15.0237138766667	0.0561523360468373	0.14747926397813
MKNK1	20.1712103566667	20.82749515	0.0461916876626342	0.492501509325024
MKNK1-AS1	0.684860657666667	1.074387543	0.64963209154921	0.233508656791358
MKNK2	186.838336	192.334361366667	0.0418260278928599	0.368105202650127
MKRN1	53.9510817466667	69.7996329733333	0.371567563573266	0.00102520019625035
MKRN2	36.2856867033333	34.65980157	-0.0661371781873943	0.454976769132615
MKRN2OS	3.71594740266667	5.006016204	0.429932879645635	0.0151335230516743
MKS1	6.79909089266667	8.203670589	0.270927706545891	0.0273365087556164
MLANA	2.39290711	3.49903167333333	0.54819132981103	0.0229843911921204
MLEC	65.5291113766667	58.81276975	-0.156006532940854	0.0756742884059766
MLF2	150.115614933333	136.663328	-0.135447888414323	0.0869042792773782
MLH1	28.1523878	23.54670002	-0.257732406695813	0.0445516624961455
MLH3	5.29470627233333	5.530449428	0.0628460729152432	0.245405518498179
MLKL	15.6080445033333	21.0725303	0.433073760621298	0.0230322761733971
MLLT1	91.1628101133333	80.59606406	-0.17773601077272	0.0201405995822675
MLLT10	14.0222720566667	15.9255245666667	0.183620762777171	0.00676433510452461
MLLT10P1	1.15696994766667	2.301798436	0.992410114130248	0.102651666714189
MLLT11	1.43870575133333	2.161703277	0.587396949584452	0.121300607854623
MLLT3	7.98279701766667	6.41867379866667	-0.314619083344352	0.00368981427639499
MLLT4	7.11899149933333	7.052476371	-0.0135429514213388	0.700389317494681
MLLT6	96.64035055	102.542874066667	0.0855296462314473	0.138252126206262
MLST8	100.73884077	86.61512454	-0.217929162454505	0.016964612945571
MLX	62.45710511	64.8257190633333	0.0537006019874064	0.106022127231106
MLXIP	14.55866967	14.0287744266667	-0.0534895535641586	0.595570068725256
MLYCD	6.19171867066667	7.32076108433333	0.241653720312684	0.1060677095366
MMAA	1.50140679633333	1.386356177	-0.115016962241892	0.286819405037578
MMAB	18.8733082233333	16.3162474666667	-0.210038035489272	0.0152908776218548
MMACHC	9.97247399133333	8.74333646666667	-0.189767536917775	0.249902892093074
MMADHC	210.4279572	208.6972869	-0.0119145467154526	0.8123845506376
MMD	11.20745401	6.17456823733333	-0.860048415785971	0.000899975139806331
MMGT1	27.1041295966667	23.0202315066667	-0.235610335715355	0.0162205578515002
MMP11	2.98818156	6.202472895	1.05357571749113	0.0156281073093528
MMP14	0.0528346643333333	0.064470822	0.287161598833687	0.741840916658773
MMP15	0.145061821333333	0.0829630016666667	-0.80612786993755	0.146040798398846
MMP24	1.58356691433333	2.298764586	0.537680898395875	0.00367376472776834
MMP24-AS1	13.04412371	12.91654309	-0.0141800217212983	0.949829159511949
MMP25	0.894686159	1.42909518433333	0.675648406937077	0.190618201812477
MMP9	0.110350945333333	2.081077834	4.2371600302612	0.0122330225420435
MMS19	38.6818151933333	40.60826092	0.0701177473593045	0.179489724902389
MMS22L	13.7619652666667	9.46779476333333	-0.539586169962783	0.00412934777235653
MNAT1	22.7046392866667	19.70613533	-0.204342246657011	0.202280357055728
MND1	23.7245572766667	13.6696121266667	-0.795408858149111	0.025048270520598
MNS1	61.3921907333333	89.50790261	0.543959910629705	0.00776137081988439
MNT	17.0371843866667	16.81106242	-0.019276028972906	0.796391167102936
MNX1	13.09213979	7.59622408433333	-0.78534654188894	0.00135106063786837
MNX1-AS1	9.89567836766667	9.69673654166667	-0.0292993234159981	0.781537470014088
MOAP1	22.4751953766667	33.2002829933333	0.562861881772722	0.00870760456952483
MOB1A	149.5949795	152.143423366667	0.0243702141891667	0.394587668487002
MOB1B	0.89488261	1.09676403366667	0.293482818213514	0.105972116091156
MOB2	22.0282841866667	29.2157115833333	0.407387302345711	0.0120042295869806
MOB3A	336.108541333333	411.1072047	0.290587450023958	0.000581898625938401
MOB3B	0.903964479666667	1.04422841866667	0.208099337582024	0.193150946242955
MOB3C	10.048687559	15.0970460533333	0.587259207943047	0.0031106003212713
MOCS2	26.1838165566667	28.2981008433333	0.112029833380024	0.150154178377504
MOCS3	14.0477241433333	14.6813474166667	0.0636479612265006	0.29491649582976
MOGS	121.234025033333	128.065908066667	0.0790918161018415	0.118717413007165
MOK	0.603341303	0.601333783666667	-0.0048083352925996	0.986113433925973
MON1A	27.8627706766667	27.6365188733333	-0.0117628231121393	0.864945108988294
MON1B	21.64086432	21.22258015	-0.0281580569081797	0.773914585307027
MON2	16.5830274733333	18.2255814533333	0.136257425909375	0.0592858983325038
MORC2	36.6718224433333	37.0476981333333	0.0147119430227796	0.794781265323981
MORC2-AS1	3.65993726466667	3.45816318333333	-0.0818129710645422	0.234471699439918
MORC3	18.3961075933333	23.3719653866667	0.345378517052482	0.0126583361178345
MORC4	7.92269286033333	6.163114841	-0.362331200281012	0.00804830931999784
MORF4L1	234.9035229	238.8944367	0.0243049072196206	0.46310038701198
MORF4L2	217.5236277	192.4699439	-0.176538944701748	0.12170243650846
MORF4L2-AS1	1.00623220166667	1.183896322	0.234579479654584	0.342944343859234
MORN1	5.382589146	6.511004495	0.274579826119123	0.106584822452791
MORN2	7.081139027	7.28704876966667	0.0413532044545958	0.743566995692289
MORN4	0.772470021333333	1.026221336	0.409791075897678	0.0502621279146913
MOSPD1	15.2715048266667	16.8428023333333	0.141289966646167	0.217289924326428
MOSPD2	13.5761676133333	13.1626566933333	-0.0446255760748034	0.540203095693849
MOSPD3	5.20670532566667	6.73340064333333	0.370964549543696	0.294133166611803
MOV10	3.178943127	3.96241310566667	0.317832091683765	0.0310670530462782
MPC1	98.76660875	73.48708994	-0.426532551942686	0.00360983519013207
