siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
LOC101927415	1.17803154166667	0.808221821333333	-0.543554958933386	0.0673810233355415
LOC101927550	1.03167031833333	1.09205030833333	0.0820573043025971	0.628254224835721
LOC101927572	1.35881007666667	2.20060341133333	0.695555346719236	0.347321290627583
LOC101927599	0.100563295666667	0.148642723333333	0.563745003437809	0.590357710419791
LOC101927621	7.99401251033333	5.68708006066667	-0.49123171634965	0.00140224309754427
LOC101927631	9.31264476466667	8.21560648766667	-0.180823866378727	0.419009870068623
LOC101927755	0.466356191	0.390015439	-0.257901034608004	0.676586748722587
LOC101927770	2.40739503	1.40471016866667	-0.777200400929119	0.0472724087387471
LOC101927905	15.8187866066667	11.4204365466667	-0.470021142084729	0.0376246178957035
LOC101927919	0.092621638	0.208478993666667	1.17048084888158	0.273500633163576
LOC101927931	230.308364133333	315.343940366667	0.45335940412861	0.0056583970296217
LOC101928020	4.22741578333333	2.29445486566667	-0.88162458649801	0.0136632654110553
LOC101928043	4.89835832466667	3.87696984066667	-0.337368801512795	0.0863777540349125
LOC101928053	0.258963958666667	0.126105700333333	-1.03811783363961	0.0645912877115839
LOC101928062	5.19629588766667	4.289884874	-0.276544651928327	0.230282968910824
LOC101928068	0.294475610333333	0.124975809333333	-1.23649927930878	0.0187133567820783
LOC101928103	0.370869351	0.330571785666667	-0.165947451335051	0.669733105266281
LOC101928113	0.999698214666667	0.473731395	-1.07742335998753	0.199698336437841
LOC101928163	0.769243053666667	1.44769127633333	0.912242560948033	0.0624899385269549
LOC101928243	0.397877125	0.29425553	-0.435253428732078	0.407305534297049
LOC101928378	19.86470093	18.81052046	-0.0786673066059821	0.717195901637799
LOC101928445	1.19147020233333	0.824708469	-0.530786743474636	0.129517724626384
LOC101928689	0.993639157333333	0.98667652	-0.0101448510038826	0.981104734462557
LOC101928736	3.17202672333333	2.77561151633333	-0.192599267618749	0.407799046252952
LOC101928784	2.72563945833333	1.82005383133333	-0.582613616867588	0.002401553754141
LOC101928865	0.482454498333333	0.504049394333333	0.0631722334983892	0.90145752697839
LOC101929057	1.03997157066667	0.864284730666667	-0.266965512025257	0.287973294091133
LOC101929099	0.939723026	0.981851739	0.0632695925442115	0.867869184434958
LOC101929140	0.599175617	0.548341731	-0.127903642925586	0.846745677393825
LOC101929162	1.081699059	0.708632613	-0.610189412354661	0.181191323439803
LOC101929225	1.53485891166667	2.59190270666667	0.75590551888694	0.0913925478685254
LOC101929231	0.964311584	0.856323501	-0.171343459452617	0.661459271406397
LOC101929591	0.547350242666667	0.322021781666667	-0.765306015218965	0.0863141522507394
LOC101929715	0.478744092	0.667702517333333	0.479950796013467	0.557400843736389
LOC101929718	1.15922243233333	0.651345274	-0.831663003375842	0.0133538947629066
LOC101929736	3.99654197966667	3.22045621266667	-0.311487167111052	0.347463674230945
LOC101929746	1.51359856966667	1.17111321	-0.370102084415349	0.34454477390669
LOC101929760	2.91263853033333	1.54371569	-0.915919596275083	0.16872611351319
LOC101929767	10.4676140236667	8.74782029233333	-0.258937145111742	0.0766312593785137
LOC101930452	2.294278492	1.62486147566667	-0.497723794865555	0.0098238631585616
LOC102288414	2.28151717	2.10044215033333	-0.119300458952629	0.41680000811082
LOC102546298	2.69933084	1.614413543	-0.741591627602347	0.110255010037032
LOC102577426	0.965194562666667	0.518841431333333	-0.895526099769972	0.317298618759335
LOC102606465	6.288586105	4.234642568	-0.57049548341513	0.0548890934129347
LOC102723769	1.472047322	0.610455073	-1.26986702278093	0.0874886770647134
LOC102723927	1.24354778566667	1.10758968166667	-0.167038428198378	0.777656901675768
LOC102724316	5.35065812766667	4.32175173166667	-0.308100155842422	0.0192091271709364
LOC102724596	1.31002206533333	0.493149997333333	-1.40949268095907	0.0450019865728173
LOC102724814	3.09548911266667	1.99094055433333	-0.636717239504972	0.078117045658652
LOC102724820	0.772781925666667	0.515259500666667	-0.584762150570687	0.328124858085367
LOC102724827	2.053490049	2.627733561	0.355741044853361	0.262155133878566
LOC103091866	1.344685537	0.514333663	-1.38649234320299	0.0129624012757344
LOC113230	3.221475354	5.430820533	0.753448631304596	0.0529615444404849
LOC115110	12.1643997766667	6.680835744	-0.864564641596752	0.000730975320149717
LOC143666	0.553014077666667	0.49341449	-0.164516122955137	0.826859734580556
LOC145783	1.12504040466667	1.17456668666667	0.0621518101979125	0.780161847562881
LOC146880	5.324605546	2.84442122733333	-0.904539524529751	0.0130545444686619
LOC148413	52.9835746566667	47.00678465	-0.172676180745729	0.0079726926391324
LOC150381	5.84121902833333	6.937341576	0.248113438180951	0.0173061103220832
LOC150776	23.6940836133333	28.3169162233333	0.257137296475831	0.138281923457055
LOC155060	8.67679368	6.20073209266667	-0.484723466538908	0.0487526377464306
LOC158960	4.77623256066667	2.622744556	-0.864795782742861	0.0342512247129127
LOC202181	4.199672455	5.42501387666667	0.369350015654566	0.121610756223805
LOC220729	56.6067857966667	53.07429784	-0.0929616282219442	0.299473434186783
LOC254896	1.52100015633333	0.566966867666667	-1.42368396662205	0.00216225371294562
LOC256880	0.862737695333333	0.881881266333333	0.031662436435644	0.934889321215833
LOC257396	3.62778592666667	2.311725024	-0.650119524091429	0.0513410228581936
LOC283070	22.7970515033333	23.1451096733333	0.0218601559103331	0.732703356766062
LOC283335	1.21973374233333	0.894447534666667	-0.447497487751041	0.175547881238889
LOC283693	1.43602368866667	0.819260542666667	-0.809685309731593	0.00463150642794019
LOC283710	23.1576816766667	16.52823759	-0.486557933960543	0.0050108046500952
LOC283922	2.516519088	2.05989277	-0.288860302559763	0.363014581259653
LOC284009	2.02065901266667	1.10732936233333	-0.867741487733961	0.12191001071541
LOC284023	1.17137954266667	1.57721990466667	0.429175218513953	0.28666836989098
LOC284454	6.588742439	5.43639000866667	-0.277354172068053	0.0461638536833937
LOC284757	0.794813632333333	1.15570406766667	0.540083502748101	0.0320148171321973
LOC284801	6.24710853666667	3.04115898266667	-1.03856735725883	0.358011189040798
LOC284837	0.156894401	0.129119838333333	-0.281083191219931	0.626237627643399
LOC284889	1.992658857	1.856361549	-0.102217021822527	0.610247791950173
LOC285074	13.4119328933333	11.70714464	-0.196127922759028	0.0490643985636198
LOC286367	0.363233950666667	0.305346918666667	-0.250449767764164	0.564022635766461
LOC286437	6.49244127633333	4.58176958066667	-0.502856153230196	0.0141985445814932
LOC339666	4.778947813	4.470970253	-0.0961050660370834	0.619203402462022
LOC339803	10.7978040433333	7.40657671933333	-0.543859144698854	0.00848779803155144
LOC374443	6.88691455733333	5.602532	-0.297778794305861	0.0408360607854355
LOC388692	0.622600893666667	0.205866165	-1.5966009113733	0.00573744628332958
LOC389247	2.49631478033333	2.320640632	-0.105276738439982	0.772870812108072
LOC389641	17.16563288	12.5265548466667	-0.454533361342568	0.00472837472938541
LOC389765	17.2465062333333	16.6840416233333	-0.0478353163062694	0.587921307420871
LOC389906	13.2914896533333	14.24165573	0.0996140785169798	0.0264459703093573
LOC399815	1.50941531233333	2.102974515	0.478441551923631	0.134626400052049
LOC400684	2.29887937833333	2.10642460733333	-0.12613448995442	0.780084274294915
LOC400927	10.506900471	6.34182587866667	-0.728366965511016	0.0652959566763586
LOC401320	8.31144742233333	5.561038074	-0.579745526718568	0.0034744482288527
LOC407835	0.347925498	0.406254349333333	0.223604846614047	0.785601388228213
LOC439994	3.015102551	2.633614292	-0.195163002483801	0.47348051570939
LOC440028	0.448959804333333	0.266604882	-0.75188308638286	0.34965337014798
LOC440434	34.5623912633333	26.6812641066667	-0.373376016253392	0.00232818216111133
LOC440600	1.11286826833333	0.747254049666667	-0.574612113520053	0.0280006784145281
LOC441242	1.742767615	1.643415506	-0.0846829256190431	0.783096170237826
LOC441454	1.30194502433333	1.206014152	-0.110421694166851	0.741929631266758
LOC441461	3.75328603833333	1.48253921966667	-1.34008397146972	0.0155787994135177
LOC441666	0.232811988666667	0.310871357333333	0.417152345793023	0.103071257074882
LOC493754	3.87844934266667	4.044472257	0.060471506469048	0.292752495905493
LOC54944	0.798283930333333	0.776544888666667	-0.0398326466217559	0.905825000842906
LOC550643	75.7318412	56.7257173266667	-0.416897056426531	0.00278156842113644
LOC554206	0.877773953666667	0.628952179666667	-0.480899130852226	0.437020990637715
LOC613037	2.05938795866667	2.237288173	0.119535455832701	0.561183278389907
LOC642236	13.8689394033333	8.75982575066667	-0.662883387627289	0.109042482501881
LOC642361	5.66805136433333	4.677845976	-0.277008472220673	0.0141254070922022
LOC642423	1.01021747033333	0.865216593666667	-0.223532656952064	0.697886527680023
LOC642846	15.5982432866667	15.7218580566667	0.01138817143204	0.938407633678441
LOC642852	1.836577301	0.976947974666667	-0.910665978331877	0.0410836703436129
LOC643072	1.80688210366667	1.51077130033333	-0.258217092888374	0.218947051766446
LOC643770	0.284009324666667	0.156498575333333	-0.859788773629166	0.338413974270936
LOC644656	8.29841838133333	5.055083999	-0.715101330183366	0.0262562491644793
LOC644961	2.55976044233333	2.520897037	-0.0220716062660312	0.856895603106756
LOC645166	8.03161771666667	6.32588976666667	-0.344422186490994	0.117819920551675
LOC645513	17.9747265833333	20.6940475533333	0.203246024090522	0.0329259693361748
LOC646214	11.30432146	6.61423622033333	-0.773227921296842	0.00671173124250351
LOC646471	3.69274500266667	2.16281091566667	-0.771786099891834	0.0038976619731221
LOC646719	6.17383588	6.103194516	-0.0166025605505564	0.851208099796441
LOC646762	46.17061456	36.8003964266667	-0.327253628117363	0.033368833959582
LOC648987	1.680878462	1.544860533	-0.121738812182632	0.688802855730279
LOC652276	3.74511490833333	4.41576241633333	0.23765256768949	0.155849822081882
LOC653160	1.825745327	0.963854194	-0.921598712053033	0.0557517105113924
LOC653712	7.610635807	8.433913451	0.14818523247264	0.521485959818121
LOC654342	30.29949845	27.0919370966667	-0.161430361693625	0.123941418238863
LOC654841	2.66874842333333	2.49920913766667	-0.0946916789879261	0.402217630797128
LOC728024	1.20865824366667	0.772677329333333	-0.645468395992011	0.0494382301460456
LOC728175	1.50225391333333	0.534407603666667	-1.49111624001376	0.00163731502057569
LOC728323	10.56899844	9.89202136266667	-0.0955014072554817	0.495361322615517
LOC728392	12.7584069133333	3.821099704	-1.73938838974854	0.00736732396703225
LOC728554	15.8048751733333	20.0853555066667	0.345774356111593	0.0265290649586634
LOC728613	7.40458507566667	5.06873948633333	-0.546791877854035	0.0775702882302805
LOC728730	2.84102918033333	2.558334407	-0.151208794363068	0.653465608891847
LOC728743	36.50705338	36.4149933033333	-0.00364264835314409	0.962962815740184
LOC728989	0.852333802333333	3.154592963	1.88796341262745	0.0180591524154132
LOC729218	5.65466701033333	5.104881706	-0.147564539573469	0.491055354951406
LOC729603	3.57664374833333	2.37994977033333	-0.587675300548535	0.091837656158055
LOC729732	2.88718601266667	2.59317999066667	-0.154941713007476	0.265974295580863
LOC730101	76.8355517966667	100.09922384	0.381584882405797	0.00610111921268539
LOC730183	15.30666159	15.1331155133333	-0.0164506314324694	0.958983004349006
LOC81691	6.34229785933333	9.30624320533333	0.553193256671184	0.00835665561943108
LOC90784	11.48131011	10.468902803	-0.133177026500191	0.339727064653826
LOC90834	2.08848271933333	1.36330946133333	-0.615342125704776	0.0942748353088344
LOC93622	12.16643668	12.2016608333333	0.00417084236468768	0.957308416543929
LOH12CR1	9.14975160333333	9.83477668333333	0.104159716067358	0.505092235668268
LOH12CR2	0.583773362	0.625995389666667	0.100743650905112	0.82314237932498
LONP1	143.520088666667	185.832423733333	0.372749556056155	0.0165009381252619
LONP2	62.4681587833333	60.1755021866667	-0.0539447312700352	0.239050073788833
LONRF1	16.1623678966667	16.8466014533333	0.0598190006916998	0.4049456907153
LOX	2.26986859766667	2.18734556466667	-0.0534276220377477	0.65998822999597
LOXL2	5.518772188	6.71739813866667	0.283555206584471	0.466627135965014
LOXL3	0.437416445333333	0.583831793	0.416545314315007	0.0947323211992424
LOXL4	4.44343551933333	2.34030771766667	-0.924977316274106	0.00483078421204786
LPAR2	5.52451710233333	7.02641490366667	0.346940404819257	0.119060071734315
LPCAT1	221.943454566667	224.585021933333	0.0170695523289237	0.760812134597936
LPCAT3	35.7568455066667	38.8917783033333	0.121245736056177	0.147146431061913
LPCAT4	71.9829446466667	99.5586100333333	0.467890967970587	0.0240820080523269
LPGAT1	15.9777914133333	12.0792280066667	-0.403539746638309	0.0150982287345772
LPHN1	0.285558033666667	0.334013739333333	0.226123474969729	0.58620325802368
LPIN1	154.480906566667	125.533497266667	-0.299356152601776	0.0469537734428115
LPIN2	10.1090494583333	8.598039167	-0.233567761335723	0.051384303490628
LPPR2	2.820387029	2.17169935066667	-0.377068760000832	0.0398744235265261
LPXN	518.331889766667	421.3352003	-0.298907706206422	0.0124450833443376
LRBA	37.54403975	29.3781409566667	-0.353840787635644	0.0283673014242269
LRCH1	6.79465580666667	5.70767883466667	-0.25149631289169	0.0027188538960703
LRCH3	31.0818801833333	29.5747150633333	-0.0717095078517565	0.385515839655841
LRCH4	29.5492639	24.36395151	-0.278374053723638	0.0568059448953635
LRFN1	1.875365191	3.00518985133333	0.680284575492472	0.0055469671188304
LRFN3	7.78128625466667	7.265687301	-0.0989093771986518	0.514191859519562
LRFN4	3.020664016	2.69812669466667	-0.162907630320081	0.467793774789839
LRG1	0.422825981	0.209578396333333	-1.01257401810862	0.0670661708088865
LRGUK	0.651961347333333	0.444819386666667	-0.5515667675528	0.175937106526493
LRIF1	23.34745086	19.1549005133333	-0.285551508336932	0.033414614052113
LRIG1	70.98534242	56.50722105	-0.329085915887423	0.0383261894259968
LRIG2	4.22579325766667	2.982703222	-0.502601749588547	0.0445355514921344
LRIG3	4.314240113	7.37251558933333	0.773050494646285	0.00271818704722104
LRMP	36.30318858	30.2488039866667	-0.263218167995428	0.0306051638586726
LRP1	1.41144673233333	1.47453716266667	0.0630875001650089	0.805606585379216
LRP10	106.303505033333	75.40684617	-0.495421749615374	0.00756635500806827
LRP11	2.73098508433333	2.52834327033333	-0.111229084736447	0.413227581879214
LRP2BP	1.85629378066667	2.014729567	0.118161149504923	0.225562801708798
LRP4	0.577889170666667	0.92456513	0.677982117480676	0.00807085117368084
LRP5	10.6562280653333	15.29272057	0.521148219996207	0.032114036845521
LRP5L	1.36986289166667	1.045114218	-0.390370882807644	0.324483150430254
LRP6	4.031181522	4.032528476	0.000481972658902532	0.996741339253685
LRP8	21.2755280766667	35.5513233133333	0.74070832045961	0.00239069639964449
LRPAP1	32.43497107	33.4416441033333	0.0440956248654879	0.361191061842511
LRPPRC	134.7184282	138.8038914	0.0431008035179315	0.391301180941796
LRR1	19.27198172	35.57919106	0.884528779142613	0.00701596034861954
LRRC1	22.1601369966667	15.6063397466667	-0.505834587713217	0.00975437004628604
LRRC14	15.7884663666667	17.59275391	0.156110295139668	0.164049195672694
LRRC14B	28.3592465133333	24.6880016166667	-0.200009140126621	0.0438675967395079
LRRC16A	36.3559749766667	30.3417498266667	-0.260888196427297	0.00432590833315834
LRRC16B	0.0813078056666667	0.0664504873333333	-0.291114079804537	0.648660981054288
LRRC20	8.38935893933333	14.02667509	0.741540591734712	0.00175313364370182
LRRC23	3.73767288266667	2.95418629133333	-0.339379505914246	0.0462504735203022
LRRC26	1.16889177833333	1.57836737866667	0.433291679840861	0.430477496621841
LRRC27	2.59302408533333	1.15876816266667	-1.162043654745	0.00497988931827939
LRRC28	6.988537054	7.20152397666667	0.0433117594998283	0.807821205201266
LRRC29	1.034678552	0.822177309	-0.331661168010257	0.149748259988661
LRRC3	0.329435863666667	1.09755385066667	1.73622220015295	0.00625391129227931
LRRC34	2.026635911	2.198976098	0.117744993581441	0.654622283604839
LRRC37A	0.587328226666667	0.660218999666667	0.168777682163201	0.642865189391586
LRRC37A2	1.08683437933333	0.842442786	-0.367481492544963	0.0853631745390572
LRRC37A3	1.64515010633333	0.577248398	-1.51095505465039	0.00595016375127268
LRRC37A4P	8.18599274933333	6.66924855266667	-0.295633171808018	0.112356523669345
LRRC37B	7.01007784733333	4.878913018	-0.522870702631899	0.0468933277965361
LRRC37BP1	9.29197850833333	8.84817400633333	-0.0706060597129268	0.392733603246804
LRRC39	1.18648582233333	0.873183630666667	-0.442337871561417	0.225901686984164
LRRC40	25.5640580066667	30.72074851	0.265096501629461	0.00540107762056738
LRRC41	54.2071424	46.13733644	-0.232548237355366	0.0250688730225262
