siIRF4 KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
OCIAD1	76.5400377933333	143.227523666667	0.904022239775768	0.004879019245495
OCIAD2	48.78605901	115.445427933333	1.24267018753879	0.000454589444209469
OCLM	1.59743171533333	2.72900851533333	0.77262263398474	0.0910269181895818
OCLN	1.899338082	1.42717254466667	-0.412336961237541	0.0686092400707528
OCRL	8.72801256233333	9.085200166	0.0578651222535137	0.336652180616885
ODC1	178.4198327	758.6491263	2.08815680580324	2.09760952263495e-07
ODF2	58.4624320766667	31.4382917066667	-0.894987020891703	1.63964440268247e-05
ODF2L	3.156367197	6.31472982533333	1.00045595835601	0.00119401227917086
ODF3B	11.4862480186667	0.449121082666667	-4.67665936179611	0.00709465791215984
OFD1	26.5006275966667	27.5906689666667	0.0581539104084738	0.464967710940121
OGDH	275.3089611	88.5613497766667	-1.63630245360947	0.000468266494870316
OGFOD1	28.8057392633333	68.1913859666667	1.24323322420043	0.000226696300681083
OGFOD2	30.76163994	14.64265335	-1.07095541353211	4.93439387753272e-05
OGFOD3	6.98282211833333	21.5992228666667	1.62909727877293	7.64820459234429e-05
OGFR	77.72628404	56.4842208966667	-0.460554644201301	0.0147561702706758
OGFR-AS1	3.5045355	0.809457205	-2.11419652430054	0.0857355348351886
OGFRL1	65.6540634033333	38.63124762	-0.765116032839713	5.49057775318504e-05
OGFRP1	4.157074643	4.46998421633333	0.104701084482272	0.565537215276261
OGG1	26.6246901766667	21.3195866566667	-0.320585269785765	0.00552032680351656
OGT	306.3035033	131.1389968	-1.22386510409127	0.00145827213354924
OIP5	94.3788079466667	37.18988578	-1.3435526325449	2.15085864216725e-06
OIP5-AS1	96.7842178033333	93.3043292566667	-0.0528277897592494	0.37068161140353
OLA1	49.7651165966667	79.9501023733333	0.683965057352843	8.43803364339601e-05
OLAH	0.104869781666667	0.234030215666667	1.15809578458112	0.0819116697712103
OLFM2	0.833472501666667	0.450940022333333	-0.886199042552749	0.161699560942375
OLFML2A	20.93538302	0.207349154666667	-6.65773733710296	0.000885356407872698
OMA1	18.66405933	33.74921922	0.854591327615496	3.31907941303021e-05
OPA1	58.6599670166667	78.3500080333333	0.417557162723001	0.000536140229637605
OPA1-AS1	0.875137426	1.87312288833333	1.0978640608406	0.103486385566879
OPA3	8.67391436866667	10.5803788	0.286636174227821	0.0250519025288548
OPLAH	12.6097227866667	0.757871777	-4.05643896745333	2.18319982750549e-06
OPN3	31.0769528033333	15.3078984433333	-1.02156881479392	0.000124174613830162
OPTN	26.4996210066667	84.60437575	1.67476055503158	5.77930561570566e-05
ORAI1	77.89958949	22.7066249766667	-1.77850244022081	5.02043406519057e-05
ORAI2	148.254930233333	107.173239866667	-0.468135358942263	0.0148778431289471
ORAI3	28.4770014833333	10.6348688133333	-1.42099500715625	0.0140126815401933
ORAOV1	24.5185235933333	16.2541862566667	-0.593060777057566	0.00172205245452027
ORC1	27.5406387566667	47.9829256533333	0.800959104835099	7.20508739687724e-05
ORC2	42.5203232	41.2692458966667	-0.0430854863834746	0.20910496355881
ORC3	41.35858909	51.8980342333333	0.327492923682075	0.0164953411534184
ORC4	8.95493946366667	14.1793540766667	0.663036229259283	0.00845233748092263
ORC5	68.8376296966667	41.82263334	-0.718913518235888	0.000791519321449256
ORC6	44.75817785	96.1137680833333	1.10259180469791	0.00332034317596183
ORMDL1	48.36934001	82.5811977	0.771720489874923	0.00200657381261654
ORMDL2	71.75420432	76.801693	0.0980747471397654	0.10560680034415
ORMDL3	146.002457066667	138.466170433333	-0.0764591031804421	0.263180773874098
OS9	202.6429802	222.837445566667	0.137051483745403	0.0163516378392019
OSBP	45.5916100733333	47.4440253366667	0.0574580599109244	0.276311964560857
OSBP2	2.86126940633333	1.359730835	-1.07333425118827	0.016864152678116
OSBPL10	6.84205047033333	1.42118503566667	-2.26733434313474	1.00346673336644e-05
OSBPL11	15.0579040633333	28.57488091	0.924226513134894	0.00116767663332515
OSBPL1A	0.254743378	19.9206110433333	6.28907344665185	0.00111876371857817
OSBPL2	25.64224246	17.02007759	-0.591284819836045	0.00440192941481408
OSBPL3	28.0153436	16.8844832333333	-0.730519162027676	0.00886679318588644
OSBPL7	37.6835266	10.4791947456667	-1.84640612548943	0.0019260595754096
OSBPL8	64.31325421	46.8221886833333	-0.457923716587108	0.0151575673433233
OSBPL9	32.72989263	117.560613833333	1.84472402227801	7.7214671677273e-05
OSCP1	1.82180421166667	1.43155211666667	-0.347787728173037	0.191763173035608
OSER1	51.6060666233333	65.6952371	0.348248105400393	0.000150797927239014
OSER1-AS1	6.104646186	3.727048235	-0.711874191330542	0.0852717323281565
OSGEP	40.81224908	27.2330908166667	-0.583641486584594	0.0057956988834257
OSGEPL1	18.1918861233333	11.7846074266667	-0.626391428678601	0.00505738716625488
OSGIN2	33.6821248633333	11.2877777366667	-1.57722166905761	0.0030200118225985
OSR2	14.5887130433333	0.503395763666667	-4.85701573444912	0.00129562052485943
OST4	289.4305236	459.744332133333	0.667614710974651	0.00151183197574762
OSTC	169.699324166667	338.851387566667	0.99767185986379	6.01383935225484e-05
OSTF1	96.34709192	123.1630082	0.354255983199102	0.00974287088838019
OSTM1	15.5064473266667	27.0663970666667	0.803634667330534	0.000231429814073463
OTOGL	0.122241134	2.01887817066667	4.04575211659381	0.00168478996519319
OTUB1	107.545740033333	89.6040054566667	-0.263315249827119	0.0200231166003022
OTUB2	0.704975842333333	2.91744479066667	2.04905962871466	0.000228990882569802
OTUD1	6.92373489866667	12.7939658133333	0.88584114151822	0.00487611516886803
OTUD3	7.62902395033333	5.33237655866667	-0.516719828486996	0.00607122227986291
OTUD4	14.50819836	23.86535489	0.718049414689468	0.00358390809375044
OTUD5	111.021387066667	81.2329161633333	-0.450701281479807	5.18220727289097e-05
OTUD6B	43.1459464433333	18.08222208	-1.25465304683033	0.000498563414271148
OTUD6B-AS1	18.3151765566667	5.875693775	-1.64020849489657	0.00148236968890276
OTUD7B	9.77309468266667	9.85301313866667	0.0117495122799318	0.86758301999619
OTULIN	14.70840193	24.8486603166667	0.756527566767498	0.000293880305579742
OTX1	7.29789488266667	1.27733187566667	-2.51434695682009	0.000192467699649354
OVCA2	7.90065466133333	12.8506917	0.701801908406435	0.00249252300911559
OVGP1	0.231128497666667	2.10406849366667	3.18641461218906	0.00508297050756803
OXA1L	175.360388066667	112.1378788	-0.645049210893364	0.000144563285869972
OXCT1	56.1124912	77.1267008766667	0.458908435509164	0.000499534015307982
OXCT2	1.93856624333333	2.448159358	0.336707435713621	0.0822312975724893
OXLD1	86.1628843433333	42.9008241533333	-1.00606118246856	0.000697318499385649
OXNAD1	20.016775	21.0023985	0.0693445415857852	0.449204918448849
OXR1	0.372634602666667	25.7299777966667	6.10954475343815	0.00158614115242439
OXSM	26.4709130166667	37.9362595366667	0.519169481858441	0.000549716725747072
OXSR1	48.56214763	34.4481958933333	-0.495403796592246	0.00118270719475331
OXTR	1.38010607766667	1.452209896	0.0734708295266928	0.780452284241401
P2RX1	12.1089552333333	34.5896392666667	1.51426557404894	0.000303859845801683
P2RX4	20.8896924333333	27.11879098	0.376501609913633	0.00615549756000839
P2RX5	10.2494203226667	28.8343163433333	1.49224449933759	0.000989443238095055
P2RX5-TAX1BP3	0.544812164	0.923418297333333	0.761225404654259	0.00682801721254058
P2RX6	2.740961775	0.186840163	-3.87480569474129	0.000840408081919478
P2RX7	5.72777750033333	9.12233965633333	0.671428436577458	0.00803300120391623
P2RY10	1.12792356766667	69.7797670533333	5.95106756764141	4.50528801324624e-05
P2RY11	4.780889467	2.705276738	-0.821502868307779	0.0153966242518469
P4HA1	26.01503416	25.34890938	-0.0374219241324213	0.686764617038075
P4HB	287.721915466667	1112.09137966667	1.95052831914561	0.000273806607504978
P4HTM	61.0731979866667	33.1600873766667	-0.881091582921669	9.46673578945919e-05
PA2G4	428.254876333333	477.6782682	0.157569569732374	0.0110817463229872
PA2G4P4	0.477408890666667	0.456995770666667	-0.063044619904085	0.858214315630248
PAAF1	67.52628622	32.3519368966667	-1.06159712666848	1.84202711972899e-05
PABPC1	2731.61315666667	801.3777141	-1.76919889286435	0.000866406319078626
PABPC1L	56.27140081	20.0164351133333	-1.49121682205146	0.000793705041387668
PABPC3	1.58157651633333	0.470333305	-1.74960795451635	0.0102945141716049
PABPC4	171.896628233333	669.455367	1.96144662688217	0.000886009071397501
PABPN1	24.8836276966667	7.868624516	-1.66101345533153	0.000262921084898037
PACRGL	7.75782498633333	9.96493245333333	0.361207796310943	0.0129763990536213
PACS1	52.15359763	19.0598930666667	-1.45222675015543	0.00533306362082249
PACS2	53.8349474033333	7.703360701	-2.80498312982046	0.000775303245462208
PACSIN1	1.62264036366667	20.7661899233333	3.67782135544548	0.00147810751015038
PACSIN2	41.2733716966667	22.1009749133333	-0.901101288670306	7.36717653857368e-05
PACSIN3	51.3258503	2.878875451	-4.15610834328619	0.000136271226349089
PAF1	55.7810800566667	67.65091948	0.278333674075512	0.00241734703046224
PAFAH1B1	45.3202831933333	104.935132233333	1.21126899113346	1.76481092698729e-05
PAFAH1B2	45.6346118933333	20.0493168266667	-1.18657538359412	0.00179213868345753
PAFAH1B3	87.5158208066667	28.6036163466667	-1.61334628789133	4.86759414262278e-05
PAFAH2	3.52776013033333	9.27850405366667	1.39513975422122	0.000529092042372194
PAGR1	61.6485554533333	36.3037566466667	-0.763948246444688	0.00182143561668809
PAICS	176.915832233333	364.7220056	1.04373408681782	0.00021132128899746
PAIP1	67.91249293	36.9646570333333	-0.877530463965378	0.000807746399708669
PAIP2	138.1524411	253.111043066667	0.873509398411078	2.4282373356779e-05
PAIP2B	5.006296814	2.88706228066667	-0.79414159805359	0.0546544252226516
PAK1	17.37345407	45.2799076266667	1.38198640578468	1.73405859605954e-05
PAK1IP1	75.4221164233333	80.1651284433333	0.0879871711507148	0.235463706364351
PAK2	92.2810107366667	117.3403708	0.346593745310628	0.00624185446777012
PAK4	32.2876007866667	11.2642980486667	-1.51922282905716	0.000151880025784327
PAK6	12.2537978666667	7.51994097	-0.704435716353947	0.00244065693486513
PALB2	22.35971077	21.5618478333333	-0.0524207053663259	0.419946542725366
PALD1	18.50070359	82.6271126733333	2.15903511690419	0.000142571023128484
PAM	4.13172949366667	13.0156467533333	1.65542929322419	0.00169852981270261
PAM16	4.328852383	3.00991111633333	-0.524263720089527	0.102276451059744
PAN2	29.0402450433333	24.7204501966667	-0.232348609799267	0.0242682224313903
PAN3	22.8459183733333	10.5838089166667	-1.11007751788949	0.0015748547778683
PAN3-AS1	2.903086439	1.614810316	-0.846222820225734	0.0519748732601052
PANK1	12.1204614466667	0.894687473666667	-3.75991699784607	0.00109107582764002
PANK2	39.3770737333333	28.0059240633333	-0.491623871628475	0.00289536058322434
PANK3	22.4884522933333	48.0685224366667	1.09590808264067	0.00221820524947956
PANK4	52.3430159766667	27.0104531666667	-0.954479209298522	5.49316471268458e-05
PANX1	26.8705025166667	26.6590085433333	-0.0114001748998056	0.804994454257694
PANX2	3.83948458566667	0.886314049	-2.11502276903959	0.00082929291551978
PAOX	21.3371749366667	9.607135055	-1.15119100056683	8.73787826738308e-05
PAPD4	26.9922601966667	46.97277366	0.799278998806657	0.00124010046784414
PAPD5	7.61040467766667	14.4500666133333	0.925031068290318	0.00247369560492428
PAPD7	36.2248603633333	29.46426731	-0.298013737571684	0.123731935948343
PAPLN	1.167299358	0.128736643666667	-3.1806799260714	0.0392966982680932
PAPOLA	142.802286633333	61.1991671566667	-1.22243515591705	0.00108137511702812
PAPOLG	8.436796876	8.669009565	0.0391718072189534	0.625331649867421
PAPSS1	84.2758619433333	74.56112738	-0.176695803642178	0.00675680844276932
PAPSS2	0.502030130333333	2.81793754233333	2.48879377755926	0.00761519786091869
PAQR3	11.17136492	13.0283247266667	0.221846118578663	0.00545499608249818
PAQR4	167.012396333333	78.3957253333333	-1.09110829323647	4.44597789045402e-06
PAQR6	15.3814778333333	2.47831460266667	-2.63376287923657	0.000137759260555888
PAQR7	8.3234006	0.81076875	-3.3598106865778	0.0104738072390841
PAQR8	4.86760723166667	2.89604402	-0.749129229739813	0.0474709969763092
PARD3	0.30512886	28.3042072233333	6.53545406456326	0.00164516314763882
PARD6A	22.9092469566667	35.35474681	0.62597389060481	0.00110236118559464
PARD6B	2.22522401466667	1.57779934666667	-0.496036835093892	0.184028735444957
PARD6G	4.16645710533333	1.46142484866667	-1.51144548441852	0.000150340333690701
PARD6G-AS1	6.56610790066667	0.093178433	-6.13889857908284	0.000126139172260371
PARG	10.7614923933333	16.0190588533333	0.573911226156368	0.0336769504543718
PARGP1	3.31654280766667	3.96155238	0.256385730478651	0.134113580878168
PARK7	769.303366166667	512.6783032	-0.585498777562699	0.000122051599736443
PARL	94.4396846833333	157.010072366667	0.733391982744459	2.98883194380611e-06
PARM1	2.883798563	135.509521766667	5.55428002389338	3.26312607431095e-05
PARN	123.971903866667	39.0086899733333	-1.66814574090739	0.000106377246520261
PARP1	455.157676933333	879.217833866667	0.949854235748405	7.43798173997587e-07
PARP10	74.7927568766667	34.0290838066667	-1.13613025362472	0.00461847832578397
PARP11	8.36297001233333	4.70463119433333	-0.829933758238827	0.000288768608364727
PARP12	7.542775058	6.458898623	-0.223807225972961	0.211058536365591
PARP14	0.324868062333333	13.4094932366667	5.36725698681339	0.000726074200054856
PARP16	28.0636567766667	13.8262953033333	-1.02128836429048	0.000168270822348759
PARP2	41.0116895766667	29.23025558	-0.488572736570625	0.0031097939533575
PARP3	17.9166446133333	22.0727948866667	0.300968838960085	0.0189890310602333
PARP4	25.16146165	51.3814554433333	1.03003202494765	0.000152646884194735
PARP6	40.00044421	34.2336896666667	-0.224599228703707	0.00354225227428934
PARP8	2.99528703633333	6.83031462533333	1.18925777289396	0.000304068118339787
PARPBP	37.4868447066667	28.57873019	-0.391442582070106	0.0131919473817394
PARS2	6.42090378733333	8.14890061033333	0.343829053573596	0.0769661545775277
PARVB	72.2720474233333	87.67428186	0.278715942858868	0.00192599071599215
PARVG	14.9088464533333	2.79718888833333	-2.41411905145742	0.00845308777095689
PASK	14.1607689	11.0878420466667	-0.352920992227931	0.00180437879665402
PATL1	72.4105601233333	52.5910710666667	-0.461382231698916	0.00047208312857512
PATL2	7.469875502	1.841391408	-2.02028787829726	0.00960266115755995
PATZ1	27.1768194533333	11.9908465	-1.18044311492665	0.00154090294279252
PAWR	65.93125792	43.8571951866667	-0.588149057363657	0.00405800290093748
PAX6	0.846763816333333	1.084513216	0.357016107013538	0.132719785966369
PAX8	1.333929391	1.407082516	0.0770246332502134	0.734989419923772
PAX8-AS1	7.29473836866667	9.99940173966667	0.45498554586643	0.0777970168119272
PAXBP1	67.9570062466667	58.8480293333333	-0.207628193970284	0.0485727082665759
PAXBP1-AS1	3.43737006433333	1.786234349	-0.944383808920161	0.0252153512186002
PAXIP1	88.5971721366667	38.7149170333333	-1.19437110083029	0.00139905574364873
PAXIP1-AS1	52.1237378633333	14.7843522533333	-1.81786950915662	0.000396158477256484
PAXIP1OS	13.7592697633333	3.433217961	-2.00277054873063	0.00297084700319199
PBDC1	39.9589169966667	40.26996747	0.0111868244661137	0.826140194643764
PBK	79.0548059533333	102.424833313333	0.373640469314423	0.015239362515648
PBLD	1.52110053066667	3.70157510966667	1.28302379799689	0.0122912626456464
PBRM1	44.1213083966667	48.86970886	0.147464935785451	0.105311529308062
PBX1	0.934439823333333	21.88410068	4.54963752854294	9.6644468772985e-05
PBX2	29.6802735933333	5.03067487066667	-2.56068053352922	0.00136100750785628
PBX3	8.73168946033333	9.73102941166667	0.156331608490725	0.342732621416699
PBXIP1	70.62812215	824.831746766667	3.54578521738157	0.000159597582533937
PC	12.59254553	0.628610412333333	-4.32425996782824	9.88596608962566e-06
PCBD1	125.438292033333	23.4825893333333	-2.41731441830211	0.00250238932127147
PCBD2	8.94275399766667	11.2754032233333	0.334387931848297	0.0512104465344311
PCBP1	537.203672833333	694.515008033333	0.370536701848286	0.00428114441637628
PCBP1-AS1	3.574641302	5.187442169	0.537224866213996	0.130609758428277
PCBP2	387.040742133333	848.6325405	1.13265455855909	1.45147014609289e-05
PCBP2-OT1	0.879274973	2.48981682533333	1.50165329709942	0.00339709733584524
PCBP4	18.6433030833333	18.7046334766667	0.00473820735497626	0.952166020371015
PCCA	16.7540379633333	9.355197908	-0.840668768737648	0.000760750349620613
PCCB	130.616599933333	40.9799657566667	-1.67234757527959	0.000562305874247106
PCDH1	0.894953163333333	19.1348191633333	4.41824427437804	0.000685817749175819
PCDH12	0.242321388666667	0.688583020333333	1.506708855248	0.00194808045813799
PCDHB15	0.918935449	0.107608887333333	-3.09416628850145	0.0184344711027258
PCDHGB1	0.149903560333333	0.131625341666667	-0.187597372757603	0.701894986270145
PCED1A	71.6188578333333	16.0045155333333	-2.1618605046947	0.00270189880985165
PCED1B-AS1	0.351273255333333	12.76046237	5.18294305608009	0.00169755093985216
PCF11	36.4121182	35.33855957	-0.0431754334363462	0.302976021533454
PCGF1	63.0295136066667	32.9358066133333	-0.936370646787453	0.000108926518125158
PCGF2	2.271806678	0.516058858333333	-2.13823254766916	0.00259142947717418
PCGF3	14.8653340133333	7.69056732866667	-0.950789945929508	0.0196599064085367
PCGF5	19.9478207566667	33.16333075	0.733357766110764	0.000240706754869577
PCGF6	39.7189815133333	38.63358696	-0.0399729975698855	0.405993141881715
PCID2	103.021652433333	49.2631607966667	-1.06436648436266	4.71509097951105e-06
PCIF1	46.40244371	30.0167467566667	-0.628433159783847	0.000130031755307897
PCK2	61.95720148	3.32357326966667	-4.2204649168656	0.00249583231345009
PCM1	23.6919893	35.7786089566667	0.594697957983524	0.0094545874110804
PCMT1	184.426102233333	66.1490307266667	-1.47925093588725	9.69744900543377e-05
PCMTD1	32.0943642033333	31.7043501866667	-0.017639173531489	0.852774946063721
PCMTD2	61.59625404	32.6590435833333	-0.91536007412296	0.00332582375593523
PCNA	507.1299866	358.794959	-0.499195962683193	0.00495379107548048
