"","...1","Tf","In_Degree","Out_Degree","Total_Connections","file"
"2073",2183,"SMAD3",95,96,191,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2074",2184,"SMAD7",95,85,180,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2075",2185,"SP3",75,96,171,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2076",2186,"SREBF1",95,91,186,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2077",2187,"SREBF2",93,89,182,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2078",2188,"TBX6",79,91,170,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2079",2189,"TCF4",89,94,183,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2080",2190,"THAP11",86,91,177,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2081",2191,"THRA",93,94,187,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2082",2192,"XBP1",89,72,161,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2083",2193,"ZBTB3",85,95,180,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2084",2194,"ZBTB38",93,93,186,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2085",2195,"ZBTB7A",82,94,176,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2086",2196,"ZBTB7B",95,91,186,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2087",2197,"ZFP62",95,95,190,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2088",2198,"ZFP91",89,92,181,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2089",2199,"ZNF114",90,72,162,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2090",2200,"ZNF131",73,95,168,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2091",2201,"ZNF217",93,75,168,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2092",2202,"ZNF267",92,96,188,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2093",2203,"ZNF283",80,96,176,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2094",2204,"ZNF497",89,93,182,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2095",2205,"ZNF524",92,96,188,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2096",2206,"ZNF580",92,94,186,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2097",2207,"ZNF581",92,95,187,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2098",2208,"ZNF584",89,90,179,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2099",2209,"ZNF688",91,75,166,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2100",2210,"ZNF689",84,92,176,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2101",2211,"ZNF740",93,96,189,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2102",2212,"ZNF764",91,78,169,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2103",2213,"ZNF768",91,96,187,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2104",2214,"ZNF775",94,93,187,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2105",2215,"ZNF784",92,95,187,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2106",2216,"ZNF785",91,76,167,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2107",2217,"ZNF837",89,96,185,"RPMI8226_H3K27ac_DEGREE_TABLE.txt"
"2108",2218,"ATF3",70,85,155,"U266.H3K27ac_DEGREE_TABLE.txt"
"2109",2219,"ATF4",72,77,149,"U266.H3K27ac_DEGREE_TABLE.txt"
"2110",2220,"ATF5",85,80,165,"U266.H3K27ac_DEGREE_TABLE.txt"
"2111",2221,"BACH2",73,75,148,"U266.H3K27ac_DEGREE_TABLE.txt"
"2112",2222,"BHLHE40",84,59,143,"U266.H3K27ac_DEGREE_TABLE.txt"
"2113",2223,"BHLHE41",81,49,130,"U266.H3K27ac_DEGREE_TABLE.txt"
"2114",2224,"CHD2",82,80,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2115",2225,"CUX1",72,68,140,"U266.H3K27ac_DEGREE_TABLE.txt"
"2116",2226,"DDIT3",76,79,155,"U266.H3K27ac_DEGREE_TABLE.txt"
"2117",2227,"E2F2",83,80,163,"U266.H3K27ac_DEGREE_TABLE.txt"
"2118",2228,"E2F6",73,83,156,"U266.H3K27ac_DEGREE_TABLE.txt"
"2119",2229,"ELF2",66,70,136,"U266.H3K27ac_DEGREE_TABLE.txt"
"2120",2230,"ELK3",76,57,133,"U266.H3K27ac_DEGREE_TABLE.txt"
"2121",2231,"ERF",70,67,137,"U266.H3K27ac_DEGREE_TABLE.txt"
"2122",2232,"FOS",70,75,145,"U266.H3K27ac_DEGREE_TABLE.txt"
"2123",2233,"FOSL1",72,57,129,"U266.H3K27ac_DEGREE_TABLE.txt"
"2124",2234,"FOSL2",73,70,143,"U266.H3K27ac_DEGREE_TABLE.txt"
"2125",2235,"FOXK2",78,65,143,"U266.H3K27ac_DEGREE_TABLE.txt"
"2126",2236,"FOXN3",82,25,107,"U266.H3K27ac_DEGREE_TABLE.txt"
"2127",2237,"FOXO3",78,84,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2128",2238,"FOXP1",78,84,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2129",2239,"HBP1",66,81,147,"U266.H3K27ac_DEGREE_TABLE.txt"
"2130",2240,"HES1",81,81,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2131",2241,"HIVEP2",76,76,152,"U266.H3K27ac_DEGREE_TABLE.txt"
"2132",2242,"IKZF3",81,85,166,"U266.H3K27ac_DEGREE_TABLE.txt"
"2133",2243,"IRF2",82,69,151,"U266.H3K27ac_DEGREE_TABLE.txt"
"2134",2244,"JUNB",79,79,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2135",2245,"JUND",68,84,152,"U266.H3K27ac_DEGREE_TABLE.txt"
"2136",2246,"KLF2",85,81,166,"U266.H3K27ac_DEGREE_TABLE.txt"
"2137",2247,"KLF6",85,76,161,"U266.H3K27ac_DEGREE_TABLE.txt"
"2138",2248,"LHX3",72,72,144,"U266.H3K27ac_DEGREE_TABLE.txt"
"2139",2249,"LHX6",63,72,135,"U266.H3K27ac_DEGREE_TABLE.txt"
"2140",2250,"MAFF",81,85,166,"U266.H3K27ac_DEGREE_TABLE.txt"
"2141",2251,"MEF2D",83,78,161,"U266.H3K27ac_DEGREE_TABLE.txt"
"2142",2252,"MYBL2",78,61,139,"U266.H3K27ac_DEGREE_TABLE.txt"
"2143",2253,"MYNN",59,61,120,"U266.H3K27ac_DEGREE_TABLE.txt"
"2144",2254,"NFE2",59,58,117,"U266.H3K27ac_DEGREE_TABLE.txt"
"2145",2255,"NFE2L1",72,69,141,"U266.H3K27ac_DEGREE_TABLE.txt"
"2146",2256,"NFE2L2",73,72,145,"U266.H3K27ac_DEGREE_TABLE.txt"
"2147",2257,"NFE2L3",84,84,168,"U266.H3K27ac_DEGREE_TABLE.txt"
"2148",2258,"NFKB2",65,82,147,"U266.H3K27ac_DEGREE_TABLE.txt"
"2149",2259,"NR1D1",83,85,168,"U266.H3K27ac_DEGREE_TABLE.txt"
"2150",2260,"NR1D2",74,69,143,"U266.H3K27ac_DEGREE_TABLE.txt"
"2151",2261,"NR4A2",76,82,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2152",2262,"NR4A3",74,55,129,"U266.H3K27ac_DEGREE_TABLE.txt"
"2153",2263,"POU2F1",69,85,154,"U266.H3K27ac_DEGREE_TABLE.txt"
"2154",2264,"POU2F2",75,85,160,"U266.H3K27ac_DEGREE_TABLE.txt"
"2155",2265,"PRDM1",84,85,169,"U266.H3K27ac_DEGREE_TABLE.txt"
"2156",2266,"PRDM5",66,84,150,"U266.H3K27ac_DEGREE_TABLE.txt"
"2157",2267,"RFX3",73,80,153,"U266.H3K27ac_DEGREE_TABLE.txt"
"2158",2268,"RORA",85,83,168,"U266.H3K27ac_DEGREE_TABLE.txt"
"2159",2269,"RUNX1",84,78,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2160",2270,"RUNX2",77,82,159,"U266.H3K27ac_DEGREE_TABLE.txt"
"2161",2271,"SIN3A",73,85,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2162",2272,"SMAD3",69,85,154,"U266.H3K27ac_DEGREE_TABLE.txt"
"2163",2273,"SMAD7",78,70,148,"U266.H3K27ac_DEGREE_TABLE.txt"
"2164",2274,"SOX11",74,85,159,"U266.H3K27ac_DEGREE_TABLE.txt"
"2165",2275,"SP3",63,85,148,"U266.H3K27ac_DEGREE_TABLE.txt"
"2166",2276,"SREBF2",69,76,145,"U266.H3K27ac_DEGREE_TABLE.txt"
"2167",2277,"STAT2",80,83,163,"U266.H3K27ac_DEGREE_TABLE.txt"
"2168",2278,"TBX6",69,75,144,"U266.H3K27ac_DEGREE_TABLE.txt"
"2169",2279,"TCF3",72,85,157,"U266.H3K27ac_DEGREE_TABLE.txt"
"2170",2280,"THRA",83,84,167,"U266.H3K27ac_DEGREE_TABLE.txt"
"2171",2281,"VEZF1",66,70,136,"U266.H3K27ac_DEGREE_TABLE.txt"
"2172",2282,"XBP1",84,54,138,"U266.H3K27ac_DEGREE_TABLE.txt"
"2173",2283,"ZBTB38",85,72,157,"U266.H3K27ac_DEGREE_TABLE.txt"
"2174",2284,"ZBTB7B",83,79,162,"U266.H3K27ac_DEGREE_TABLE.txt"
"2175",2285,"ZFP1",76,83,159,"U266.H3K27ac_DEGREE_TABLE.txt"
"2176",2286,"ZFP62",67,85,152,"U266.H3K27ac_DEGREE_TABLE.txt"
"2177",2287,"ZFP91",78,73,151,"U266.H3K27ac_DEGREE_TABLE.txt"
"2178",2288,"ZNF124",78,79,157,"U266.H3K27ac_DEGREE_TABLE.txt"
"2179",2289,"ZNF217",84,53,137,"U266.H3K27ac_DEGREE_TABLE.txt"
"2180",2290,"ZNF331",83,84,167,"U266.H3K27ac_DEGREE_TABLE.txt"
"2181",2291,"ZNF334",76,79,155,"U266.H3K27ac_DEGREE_TABLE.txt"
"2182",2292,"ZNF460",75,85,160,"U266.H3K27ac_DEGREE_TABLE.txt"
"2183",2293,"ZNF490",74,73,147,"U266.H3K27ac_DEGREE_TABLE.txt"
"2184",2294,"ZNF526",70,85,155,"U266.H3K27ac_DEGREE_TABLE.txt"
"2185",2295,"ZNF543",75,83,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2186",2296,"ZNF554",70,62,132,"U266.H3K27ac_DEGREE_TABLE.txt"
"2187",2297,"ZNF574",75,83,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2188",2298,"ZNF69",69,80,149,"U266.H3K27ac_DEGREE_TABLE.txt"
"2189",2299,"ZNF700",69,82,151,"U266.H3K27ac_DEGREE_TABLE.txt"
"2190",2300,"ZNF763",69,53,122,"U266.H3K27ac_DEGREE_TABLE.txt"
"2191",2301,"ZNF791",74,70,144,"U266.H3K27ac_DEGREE_TABLE.txt"
"2192",2302,"ZNF805",75,83,158,"U266.H3K27ac_DEGREE_TABLE.txt"
"2193",2303,"ARID3A",103,112,215,"MM2_jia_DEGREE_TABLE.txt"
"2194",2304,"ARID3B",110,109,219,"MM2_jia_DEGREE_TABLE.txt"
"2195",2305,"ARID5A",114,116,230,"MM2_jia_DEGREE_TABLE.txt"
"2196",2306,"ATF4",121,121,242,"MM2_jia_DEGREE_TABLE.txt"
"2197",2307,"ATF5",123,122,245,"MM2_jia_DEGREE_TABLE.txt"
"2198",2308,"BARX2",124,102,226,"MM2_jia_DEGREE_TABLE.txt"
"2199",2309,"BCL6B",113,124,237,"MM2_jia_DEGREE_TABLE.txt"
"2200",2310,"BCLAF1",99,124,223,"MM2_jia_DEGREE_TABLE.txt"
"2201",2311,"BHLHE41",120,81,201,"MM2_jia_DEGREE_TABLE.txt"
"2202",2312,"CAMTA2",111,34,145,"MM2_jia_DEGREE_TABLE.txt"
"2203",2313,"CHD2",113,122,235,"MM2_jia_DEGREE_TABLE.txt"
"2204",2314,"CREB1",111,120,231,"MM2_jia_DEGREE_TABLE.txt"
"2205",2315,"CREB3L2",121,115,236,"MM2_jia_DEGREE_TABLE.txt"
"2206",2316,"DMRTC2",119,83,202,"MM2_jia_DEGREE_TABLE.txt"
"2207",2317,"E2F3",116,123,239,"MM2_jia_DEGREE_TABLE.txt"
"2208",2318,"ELK3",119,97,216,"MM2_jia_DEGREE_TABLE.txt"
"2209",2319,"ERF",111,115,226,"MM2_jia_DEGREE_TABLE.txt"
"2210",2320,"ESRRA",114,124,238,"MM2_jia_DEGREE_TABLE.txt"
"2211",2321,"FIZ1",114,123,237,"MM2_jia_DEGREE_TABLE.txt"
"2212",2322,"FLI1",124,124,248,"MM2_jia_DEGREE_TABLE.txt"
"2213",2323,"FOSB",114,67,181,"MM2_jia_DEGREE_TABLE.txt"
"2214",2324,"FOSL1",119,101,220,"MM2_jia_DEGREE_TABLE.txt"
"2215",2325,"FOXO3",120,123,243,"MM2_jia_DEGREE_TABLE.txt"
"2216",2326,"GZF1",114,63,177,"MM2_jia_DEGREE_TABLE.txt"
"2217",2327,"HAP1",99,21,120,"MM2_jia_DEGREE_TABLE.txt"
"2218",2328,"HES1",111,121,232,"MM2_jia_DEGREE_TABLE.txt"
"2219",2329,"HES5",113,93,206,"MM2_jia_DEGREE_TABLE.txt"
"2220",2330,"HES7",116,122,238,"MM2_jia_DEGREE_TABLE.txt"
"2221",2331,"HINFP",112,117,229,"MM2_jia_DEGREE_TABLE.txt"
"2222",2332,"HIVEP2",120,121,241,"MM2_jia_DEGREE_TABLE.txt"
"2223",2333,"IKZF1",118,122,240,"MM2_jia_DEGREE_TABLE.txt"
"2224",2334,"IKZF3",123,124,247,"MM2_jia_DEGREE_TABLE.txt"
"2225",2335,"IRF1",123,124,247,"MM2_jia_DEGREE_TABLE.txt"
"2226",2336,"IRF2",114,105,219,"MM2_jia_DEGREE_TABLE.txt"
"2227",2337,"IRF3",116,123,239,"MM2_jia_DEGREE_TABLE.txt"
"2228",2338,"IRF4",121,115,236,"MM2_jia_DEGREE_TABLE.txt"
"2229",2339,"JUNB",122,116,238,"MM2_jia_DEGREE_TABLE.txt"
"2230",2340,"JUND",102,124,226,"MM2_jia_DEGREE_TABLE.txt"
"2231",2341,"KLF1",119,124,243,"MM2_jia_DEGREE_TABLE.txt"
"2232",2342,"KLF12",118,124,242,"MM2_jia_DEGREE_TABLE.txt"
"2233",2343,"KLF13",123,105,228,"MM2_jia_DEGREE_TABLE.txt"
"2234",2344,"KLF16",108,122,230,"MM2_jia_DEGREE_TABLE.txt"
"2235",2345,"KLF2",114,123,237,"MM2_jia_DEGREE_TABLE.txt"
"2236",2346,"KLF3",114,123,237,"MM2_jia_DEGREE_TABLE.txt"
"2237",2347,"KLF6",103,120,223,"MM2_jia_DEGREE_TABLE.txt"
"2238",2348,"LHX6",107,110,217,"MM2_jia_DEGREE_TABLE.txt"
"2239",2349,"MAZ",117,124,241,"MM2_jia_DEGREE_TABLE.txt"
"2240",2350,"MEF2C",123,121,244,"MM2_jia_DEGREE_TABLE.txt"
"2241",2351,"MEF2D",120,122,242,"MM2_jia_DEGREE_TABLE.txt"
"2242",2352,"MNT",108,80,188,"MM2_jia_DEGREE_TABLE.txt"
"2243",2353,"MZF1",116,123,239,"MM2_jia_DEGREE_TABLE.txt"
"2244",2354,"NFE2L2",114,103,217,"MM2_jia_DEGREE_TABLE.txt"
"2245",2355,"NFE2L3",114,123,237,"MM2_jia_DEGREE_TABLE.txt"
"2246",2356,"NFIX",119,121,240,"MM2_jia_DEGREE_TABLE.txt"
"2247",2357,"NFKB1",97,123,220,"MM2_jia_DEGREE_TABLE.txt"
"2248",2358,"NFKB2",108,120,228,"MM2_jia_DEGREE_TABLE.txt"
"2249",2359,"NR1D1",119,122,241,"MM2_jia_DEGREE_TABLE.txt"
"2250",2360,"NR3C1",122,118,240,"MM2_jia_DEGREE_TABLE.txt"
"2251",2361,"NR4A2",114,124,238,"MM2_jia_DEGREE_TABLE.txt"
"2252",2362,"NR4A3",93,87,180,"MM2_jia_DEGREE_TABLE.txt"
"2253",2363,"OVOL1",108,102,210,"MM2_jia_DEGREE_TABLE.txt"
"2254",2364,"PAX5",116,124,240,"MM2_jia_DEGREE_TABLE.txt"
"2255",2365,"PBX2",110,101,211,"MM2_jia_DEGREE_TABLE.txt"
"2256",2366,"POU2F2",122,124,246,"MM2_jia_DEGREE_TABLE.txt"
"2257",2367,"POU5F1",113,123,236,"MM2_jia_DEGREE_TABLE.txt"
"2258",2368,"PRDM1",124,122,246,"MM2_jia_DEGREE_TABLE.txt"
"2259",2369,"PRDM10",89,97,186,"MM2_jia_DEGREE_TABLE.txt"
"2260",2370,"RARA",102,124,226,"MM2_jia_DEGREE_TABLE.txt"
"2261",2371,"RAX2",94,71,165,"MM2_jia_DEGREE_TABLE.txt"
"2262",2372,"RELA",113,124,237,"MM2_jia_DEGREE_TABLE.txt"
"2263",2373,"RELB",115,112,227,"MM2_jia_DEGREE_TABLE.txt"
"2264",2374,"RFX1",90,124,214,"MM2_jia_DEGREE_TABLE.txt"
"2265",2375,"RFX3",107,121,228,"MM2_jia_DEGREE_TABLE.txt"
"2266",2376,"SF1",109,112,221,"MM2_jia_DEGREE_TABLE.txt"
"2267",2377,"SIN3A",109,124,233,"MM2_jia_DEGREE_TABLE.txt"
"2268",2378,"SIX5",108,124,232,"MM2_jia_DEGREE_TABLE.txt"
"2269",2379,"SMAD7",123,112,235,"MM2_jia_DEGREE_TABLE.txt"
"2270",2380,"SOX15",106,123,229,"MM2_jia_DEGREE_TABLE.txt"
"2271",2381,"TBX6",103,115,218,"MM2_jia_DEGREE_TABLE.txt"
"2272",2382,"TCF3",108,124,232,"MM2_jia_DEGREE_TABLE.txt"
"2273",2383,"TCF4",113,120,233,"MM2_jia_DEGREE_TABLE.txt"
"2274",2384,"TFEB",116,93,209,"MM2_jia_DEGREE_TABLE.txt"
"2275",2385,"TGIF2",98,107,205,"MM2_jia_DEGREE_TABLE.txt"
"2276",2386,"THRA",119,122,241,"MM2_jia_DEGREE_TABLE.txt"
"2277",2387,"USF1",104,120,224,"MM2_jia_DEGREE_TABLE.txt"
"2278",2388,"XBP1",122,105,227,"MM2_jia_DEGREE_TABLE.txt"
"2279",2389,"ZBTB1",115,98,213,"MM2_jia_DEGREE_TABLE.txt"
"2280",2390,"ZBTB32",106,100,206,"MM2_jia_DEGREE_TABLE.txt"
"2281",2391,"ZBTB38",123,111,234,"MM2_jia_DEGREE_TABLE.txt"
"2282",2392,"ZBTB5",90,122,212,"MM2_jia_DEGREE_TABLE.txt"
"2283",2393,"ZBTB7A",109,122,231,"MM2_jia_DEGREE_TABLE.txt"
"2284",2394,"ZFP62",122,124,246,"MM2_jia_DEGREE_TABLE.txt"
"2285",2395,"ZFP91",115,116,231,"MM2_jia_DEGREE_TABLE.txt"
"2286",2396,"ZNF114",121,96,217,"MM2_jia_DEGREE_TABLE.txt"
"2287",2397,"ZNF143",101,116,217,"MM2_jia_DEGREE_TABLE.txt"
"2288",2398,"ZNF215",119,115,234,"MM2_jia_DEGREE_TABLE.txt"
"2289",2399,"ZNF217",119,80,199,"MM2_jia_DEGREE_TABLE.txt"
"2290",2400,"ZNF283",121,123,244,"MM2_jia_DEGREE_TABLE.txt"
"2291",2401,"ZNF335",102,114,216,"MM2_jia_DEGREE_TABLE.txt"
"2292",2402,"ZNF367",105,98,203,"MM2_jia_DEGREE_TABLE.txt"
"2293",2403,"ZNF460",108,124,232,"MM2_jia_DEGREE_TABLE.txt"
"2294",2404,"ZNF48",105,116,221,"MM2_jia_DEGREE_TABLE.txt"
"2295",2405,"ZNF490",104,109,213,"MM2_jia_DEGREE_TABLE.txt"
"2296",2406,"ZNF524",114,124,238,"MM2_jia_DEGREE_TABLE.txt"
"2297",2407,"ZNF526",93,123,216,"MM2_jia_DEGREE_TABLE.txt"
"2298",2408,"ZNF543",108,124,232,"MM2_jia_DEGREE_TABLE.txt"
"2299",2409,"ZNF557",115,121,236,"MM2_jia_DEGREE_TABLE.txt"
"2300",2410,"ZNF574",122,124,246,"MM2_jia_DEGREE_TABLE.txt"
"2301",2411,"ZNF579",94,124,218,"MM2_jia_DEGREE_TABLE.txt"
"2302",2412,"ZNF580",116,122,238,"MM2_jia_DEGREE_TABLE.txt"
"2303",2413,"ZNF581",116,112,228,"MM2_jia_DEGREE_TABLE.txt"
"2304",2414,"ZNF592",111,73,184,"MM2_jia_DEGREE_TABLE.txt"
"2305",2415,"ZNF595",114,124,238,"MM2_jia_DEGREE_TABLE.txt"
"2306",2416,"ZNF643",121,114,235,"MM2_jia_DEGREE_TABLE.txt"
"2307",2417,"ZNF688",107,100,207,"MM2_jia_DEGREE_TABLE.txt"
"2308",2418,"ZNF689",105,120,225,"MM2_jia_DEGREE_TABLE.txt"
"2309",2419,"ZNF718",114,123,237,"MM2_jia_DEGREE_TABLE.txt"
"2310",2420,"ZNF764",107,85,192,"MM2_jia_DEGREE_TABLE.txt"
"2311",2421,"ZNF768",107,124,231,"MM2_jia_DEGREE_TABLE.txt"
"2312",2422,"ZNF771",105,95,200,"MM2_jia_DEGREE_TABLE.txt"
"2313",2423,"ZNF784",116,118,234,"MM2_jia_DEGREE_TABLE.txt"
"2314",2424,"ZNF785",107,104,211,"MM2_jia_DEGREE_TABLE.txt"
"2315",2425,"ZNF791",104,112,216,"MM2_jia_DEGREE_TABLE.txt"
"2316",2426,"ZNF805",108,122,230,"MM2_jia_DEGREE_TABLE.txt"
"2317",2427,"ARID3A",105,103,208,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2318",2428,"ATF4",104,106,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2319",2429,"ATF6",100,71,171,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2320",2430,"BCL11A",100,107,207,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2321",2431,"BHLHE40",101,94,195,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2322",2432,"BHLHE41",107,71,178,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2323",2433,"CAMTA2",100,34,134,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2324",2434,"CEBPB",88,105,193,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2325",2435,"CHD2",100,106,206,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2326",2436,"CREB3L2",104,99,203,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2327",2437,"CREB3L4",105,87,192,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2328",2438,"DBP",97,102,199,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2329",2439,"DDIT3",98,104,202,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2330",2440,"E4F1",98,105,203,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2331",2441,"ELF1",96,107,203,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2332",2442,"ETV6",105,105,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2333",2443,"FBP1",92,102,194,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2334",2444,"FBP2",92,106,198,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2335",2445,"FIZ1",103,107,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2336",2446,"FLI1",105,107,212,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2337",2447,"FOSL1",96,97,193,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2338",2448,"FOXH1",99,100,199,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2339",2449,"FOXN3",104,89,193,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2340",2450,"FOXP1",102,107,209,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2341",2451,"FOXR1",91,106,197,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2342",2452,"GLI1",101,105,206,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2343",2453,"GMEB2",99,86,185,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2344",2454,"GZF1",103,66,169,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2345",2455,"HES1",105,107,212,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2346",2456,"HEY2",100,81,181,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2347",2457,"HINFP",103,101,204,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2348",2458,"HIVEP2",99,106,205,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2349",2459,"HNF1B",99,97,196,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2350",2460,"IKZF1",104,106,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2351",2461,"IKZF3",97,107,204,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2352",2462,"IRF2",104,94,198,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2353",2463,"IRF4",107,104,211,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2354",2464,"IRF5",94,99,193,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2355",2465,"JUNB",105,105,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2356",2466,"KLF1",105,107,212,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2357",2467,"KLF10",94,105,199,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2358",2468,"KLF13",106,95,201,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2359",2469,"KLF2",100,105,205,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2360",2470,"LBX2",103,99,202,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2361",2471,"MAZ",103,107,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2362",2472,"MEF2D",102,106,208,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2363",2473,"MNX1",104,93,197,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2364",2474,"MXI1",104,106,210,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2365",2475,"MYC",99,103,202,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2366",2476,"MZF1",97,107,204,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2367",2477,"NFATC1",93,107,200,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2368",2478,"NFATC3",93,99,192,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2369",2479,"NFE2L1",102,91,193,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2370",2480,"NFE2L2",103,104,207,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2371",2481,"NFE2L3",106,107,213,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2372",2482,"NFIX",106,107,213,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2373",2483,"NR1D1",104,107,211,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2374",2484,"NR3C1",102,106,208,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2375",2485,"NR4A2",101,106,207,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2376",2486,"OVOL1",93,86,179,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2377",2487,"PBX2",95,96,191,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2378",2488,"POU2F1",89,107,196,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2379",2489,"POU5F1",105,106,211,"KMS12_H3K27ac_DEGREE_TABLE.txt"
"2380",2490,"PRDM1",106,107,213,"KMS12_H3K27ac_DEGREE_TABLE.txt"
